"key","source","target"
"items.houseItems.craftingTables.workbenches.basicWorkbench.Name","Basic Workbench","طاولة عمل أساسية"
"items.houseItems.craftingTables.workbenches.buildersWorkbench.Description","Used to <color=#F2E6BD>craft furniture and structures</color>.
Allows construction of more advanced furnishings than the Basic Workbench.

Must be placed inside a <color=#F2E6BD>house</color>.","تُستخدم لـ <color=#F2E6BD>صناعة الأثاث والهياكل</color>.
تتيح تصنيع قطع أثاث أكثر تنوعًا من طاولة العمل الأساسية.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.craftingTables.workbenches.buildersWorkbench.Name","Builder’s Workbench","طاولة عمل البنّاء"
"items.houseItems.decorativeItems.books.stackOfTomes.Description","A collection of ancient books, to bring a wealth of knowledge and a touch of class to any home.

Must be placed inside a <color=#F2E6BD>house</color>. ","مجموعة من الكتب القديمة، تضفي وفرة من المعرفة ولمسة من الرقي على أي منزل.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.decorativeItems.books.stackOfTomes.Name","Stack of Tomes","كومة مجلدات"
"items.houseItems.decorativeItems.carpets.avianPatternRug.Description","A finely woven rug decorated with mirrored bird motifs, its intricate design adding a touch of symbolism and artistry to the floor beneath.","سجادة منسوجة بدقة ومزينة بزخارف طيور متناظرة، تضفي لمسة من الأناقة والتراث على أي مساحة معيشة."
"items.houseItems.decorativeItems.carpets.avianPatternRug.Name","Avian Pattern Rug","سجادة بنمط الطيور"
"items.houseItems.decorativeItems.carpets.embroideredHearthRug.Description","A handwoven rectangular rug adorned with subtle embroidery and worn fringes, bringing warmth and quiet elegance to any room.","سجادة مستطيلة منسوجة يدويًا ومزينة بتطريزات رقيقة، مثالية لوضعها أمام الموقد لإضفاء الدفء والراحة."
"items.houseItems.decorativeItems.carpets.embroideredHearthRug.Name","Embroidered Hearth Rug","سجادة الموقد المطرزة"
"items.houseItems.decorativeItems.carpets.featheredRoundRug.Description","A circular woven rug featuring a stylized feather motif, bordered by thick fringes that lend it a ceremonial yet welcoming presence.","سجادة منسوجة دائرية تتميز بزخارف ريش منمقة، تلائم غرف النوم أو زوايا القراءة الهادئة."
"items.houseItems.decorativeItems.carpets.featheredRoundRug.Name","Feathered Round Rug","سجادة دائرية مريشة"
"items.houseItems.decorativeItems.carpets.flimsyJuteCarpet.Description","A basic, lightly woven carpet, to add a rustic touch to any room.

Must be placed inside a <color=#F2E6BD>house</color>. ","سجادة خيش بسيطة وخفيفة، تضفي لمسة ريفية على أي غرفة.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.decorativeItems.carpets.flimsyJuteCarpet.Name","Flimsy Jute Carpet","سجادة خيش خفيفة"
"items.houseItems.decorativeItems.carpets.patchworkFloorMat.Description","A small mat stitched from layered scraps of fabric, offering a humble charm and a sense of lived-in comfort to tight spaces.","ممسحة صغيرة محاكة من قطع قماشية متعددة الطبقات، عملية وذات طابع ريفي مميز للأبواب والممرات."
"items.houseItems.decorativeItems.carpets.patchworkFloorMat.Name","Patchwork Floor Mat","ممسحة أرضية مرقعة"
"items.houseItems.decorativeItems.carpets.redCottonCarpet.Description","A vibrant red cotton carpet, to add a cozy atmosphere to your space. 

Must be placed inside a <color=#F2E6BD>house</color>. ","سجادة قطنية حمراء زاهية، تضفي أجواء دافئة ومريحة على مساحتك.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.decorativeItems.carpets.redCottonCarpet.Name","Red Cotton Carpet","سجادة قطنية حمراء"
"items.houseItems.decorativeItems.instruments.minstrelsTimelessLute.minstrelsTimelessLute.Description","Crafted from aged wood and strings, this lute contains echoes of a quieter age.

Must be placed inside a <color=#F2E6BD>house</color>. ","صُنع هذا العود من خشب وأوتار معتقة، ويحمل ألحانًا تردد صداها عبر العصور.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.decorativeItems.instruments.minstrelsTimelessLute.minstrelsTimelessLute.Name","Minstrel's Timeless Lute","عود المنشد الخالد"
"items.houseItems.decorativeItems.lights.candleHolderA.candleHolderA.Description","A simple candle holder, perfect for adding a soft, flickering light to any setting. 

Must be placed inside a <color=#F2E6BD>house</color>. ","حامل شموع بسيط، مثالي لإضفاء إضاءة خافتة ومتوهجة على أي مكان.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.decorativeItems.lights.candleHolderA.candleHolderA.Name","Basic Candle Holder","حامل شموع أساسي"
"items.houseItems.decorativeItems.lights.candleHolderB.candleHolderB.Description","An elegant candle holder, designed to bring sophistication and a warm glow to your home. 

Must be placed inside a <color=#F2E6BD>house</color>. ","حامل شموع أنيق، مصمم لإضفاء الرقي والتوهج الدافئ على منزلك.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.decorativeItems.lights.candleHolderB.candleHolderB.Name","Refined Candle Holder","حامل شموع أنيق"
"items.houseItems.decorativeItems.lights.candleHolderC.candleHolderC.Description","A luxurious candle holder, crafted to infuse your home with an air of nobility. 

Must be placed inside a <color=#F2E6BD>house</color>. ","حامل شموع فاخر، صُنع ليبث في منزلك هيبة وأناقة تليق بالنبلاء.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.decorativeItems.lights.candleHolderC.candleHolderC.Name","Noble Candle Holder","حامل شموع نبيل"
"items.houseItems.decorativeItems.lights.candlelitBenchStand.Description","A long wooden stand fitted with multiple candle holders, casting a steady, flickering glow that brings warmth and solemn ambiance to the room.","حامل خشبي طويل مزود بحوامل شموع متعددة، يوفر إضاءة خافتة ومريحة للممرات وجوانب الغرف."
"items.houseItems.decorativeItems.lights.candlelitBenchStand.Name","Candlelit Bench Stand","منصة مقعد مضاءة بالشموع"
"items.houseItems.decorativeItems.lights.classicHomesteadLuchina.homesteadLuchina.Description","This traditional luchina casts a gentle, flickering light that harkens back to simpler times. 

Must be placed inside a <color=#F2E6BD>house</color>. ","تبث هذه اللوتشينا التقليدية توهجًا لطيفًا ووامضًا، مما يخلق أجواءً ريفية مريحة ودافئة.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.decorativeItems.lights.classicHomesteadLuchina.homesteadLuchina.Name","Homestead Luchina","شعلة لوتشينا منزلية"
"items.houseItems.decorativeItems.lights.ironBrazier.ironBrazier.Description","A sturdy iron brazier, with a robust design to throw ample light. 

Must be placed inside a <color=#F2E6BD>house</color>. ","مجمرة حديدية قوية، بتصميم متين يضمن صمودها أمام أقسى الظروف.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.decorativeItems.lights.ironBrazier.ironBrazier.Name","Iron Brazier","مجمرة حديدية"
"items.houseItems.decorativeItems.lumberStack.lumberStack.Description","A neatly organized stack of lumber, adding a practical yet rustic touch to your space. 

Must be placed inside a <color=#F2E6BD>house</color>. ","كومة مرتبة بعناية من الخشب، تضفي لمسة ريفية وعملية على محيط منزلك.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.decorativeItems.lumberStack.lumberStack.Name","Lumber Stack","كومة خشب"
"items.houseItems.decorativeItems.musicBoxes.spiritsMelodyBox.songkeeper.Description","An ornate device that can create music out of wood and metal. Its gentle melody seems borrowed from another world. 

Must be placed inside a <color=#F2E6BD>house</color>. ","جهاز مزخرف يمكنه خلق موسيقى من العدم. أداة لا غنى عنها لأي منزل فاخر.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.decorativeItems.musicBoxes.spiritsMelodyBox.songkeeper.Name","Songkeeper","حافظ الأغاني"
"items.houseItems.decorativeItems.statues.championsStatue.championsStatue.Description","A sculpture commemorating the arrival of the Cerim on Sacra.

Must be placed inside a <color=#F2E6BD>house</color>. ","منحوتة تخلد وصول السيريم، وترمز إلى قوتهم وإرادتهم التي لا تلين.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.decorativeItems.statues.championsStatue.championsStatue.Name","Champion's Statue","تمثال البطل"
"items.houseItems.decorativeItems.vases.bloomingShrubPot.Description","A lush potted shrub crowned with small white blossoms, bringing height, greenery, and a sense of quiet growth to any space.","شجيرة مورقة في أصيص تتوجها أزهار بيضاء صغيرة، تضفي انتعاشًا ريفيًا على باحات المنازل والزوايا المضاءة."
"items.houseItems.decorativeItems.vases.bloomingShrubPot.Name","Blooming Shrub Pot","أصيص شجيرة مزهرة"
"items.houseItems.decorativeItems.vases.bloomingWindowBox.Description","A richly planted box overflowing with bright blossoms, lending life and cheer to even the quietest of spaces.","حوض نافذة غني بالنباتات يفيض بأزهار برية ملونة وكروم متدلية، يضفي إشراقة بديعة على الجدران الخارجية."
"items.houseItems.decorativeItems.vases.bloomingWindowBox.Name","Blooming Window Box","حوض نافذة مزهر"
"items.houseItems.decorativeItems.vases.crimsonBudVase.Description","A small ceramic vase holding a pair of crimson buds, offering a subtle touch of color and quiet charm to shelves and tables.","مزهرية خزفية صغيرة تحمل زوجًا من البراعم القرمزية، تضفي لمسة خفيفة من اللون والسحر الهادئ على الأرفف والطاولات."
"items.houseItems.decorativeItems.vases.crimsonBudVase.Name","Crimson Bud Vase","مزهرية براعم قرمزية"
"items.houseItems.decorativeItems.vases.crimsonTulipVase.crimsonTulipVase.Description","Tulips on Sacra are exceedingly rare, and are in fact commonly imported from Myrfall or Eversol. 

Must be placed inside a <color=#F2E6BD>house</color>. ","أزهار الخزامى نادرة للغاية في ساكرا، وتعد رمزًا للنبل والشغف.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.decorativeItems.vases.crimsonTulipVase.crimsonTulipVase.Name","Crimson Tulip Vase","مزهرية خزامى قرمزية"
"items.houseItems.decorativeItems.vases.lavenderWhisperVase.lavenderVase.Description","A copper vase with a delicate arrangement of lavender and marigolds. It smells like dawn breaking over a meadow. 

Must be placed inside a <color=#F2E6BD>house</color>. ","مزهرية نحاسية تحوي تنسيقًا رقيقًا من أزهار اللافندر المجففة، تضفي لمسة من السحر الهادئ على أي طاولة.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.decorativeItems.vases.lavenderWhisperVase.lavenderVase.Name","Lavender Vase","مزهرية الخزامى العطرة"
"items.houseItems.decorativeItems.vases.paleBlossomVase.Description","An ornate vase filled with soft white blossoms, its gentle hues lending elegance and serenity to the space around it.","مزهرية مزخرفة مليئة بأزهار بيضاء ناعمة، تبعث جوًا من السكينة والجمال الرقيق في أي مكان."
"items.houseItems.decorativeItems.vases.paleBlossomVase.Name","Pale Blossom Vase","مزهرية أزهار شاحبة"
"items.houseItems.decorativeItems.vases.scarletBloomPot.Description","A compact potted plant bursting with vivid red flowers, adding a bold splash of color and life wherever it is placed.","نبات مدمج في أصيص يفيض بأزهار حمراء ساطعة، يضفي لمسة جريئة وحيوية على الغرف."
"items.houseItems.decorativeItems.vases.scarletBloomPot.Name","Scarlet Bloom Pot","أصيص أزهار قرمزية زاهية"
"items.houseItems.decorativeItems.vases.scarletBloomVase.Description","A richly decorated vase overflowing with vibrant red flowers, adding warmth, life, and bold character to any interior.","مزهرية مزينة بزخارف غنية تفيض بأزهار حمراء نابضة بالحياة، مثالية لتزيين الموائد والطاولات الجانبية."
"items.houseItems.decorativeItems.vases.scarletBloomVase.Name","Scarlet Bloom Vase","مزهرية أزهار قرمزية زاهية"
"items.houseItems.decorativeItems.vases.sunblossomFlowerBed.Description","A low-growing flower bed bursting with warm orange blooms, casting a lively glow that brings color and warmth to gardens and courtyards.","حوض زهور منخفض يفيض ببتلات برتقالية دافئة، يضفي لمسة من إشراق الصيف على الحدائق والشرفات."
"items.houseItems.decorativeItems.vases.sunblossomFlowerBed.Name","Sunblossom Flower Bed","حوض زهور شمسية"
"items.houseItems.decorativeItems.vases.sunfireBlossomVase.sunfireVase.Description","A rustic vase overflowing with bold orange blossoms, evoking the fury of the setting sun. 

Must be placed inside a <color=#F2E6BD>house</color>. ","مزهرية ريفية تفيض بأزهار برتقالية جريئة تشبه ألسنة اللهب، لتضفي الدفء والحيوية على ديكور منزلك.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.decorativeItems.vases.sunfireBlossomVase.sunfireVase.Name","Sunfire Vase","مزهرية نار الشمس"
"items.houseItems.decorativeItems.vases.tulipWindowBox.Description","A sturdy planter bursting with vibrant red tulips, adding warmth, color, and a welcoming presence to your home.","حوض زرع متين يفيض بأزهار خزامى حمراء زاهية، مصمم لتزيين عتبات النوافذ بجمال نضر."
"items.houseItems.decorativeItems.vases.tulipWindowBox.Name","Tulip Window Box","حوض نافذة الخزامى"
"items.houseItems.decorativeItems.vases.vaseA.grayClayVase.Description","A sleek, hand-sculpted vase, offering a minimalist touch to complement your décor. 

Must be placed inside a <color=#F2E6BD>house</color>. ","مزهرية مصقولة يدويًا وأنيقة، تضفي جمالية بسيطة تناسب الزهور المجففة أو الخضرة النضرة.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.decorativeItems.vases.vaseA.grayClayVase.Name","Gray Clay Vase","مزهرية طين رمادي"
"items.houseItems.decorativeItems.vases.verdantBloomVase.verdantBloomVase.Description","A home of wood and stone breeds thoughts both coarse and cold; but a home of green and red brings joy and mirth instead. 

Must be placed inside a <color=#F2E6BD>house</color>. ","المنزل المشيد من الخشب والحجر يثير أفكارًا متناقضة، حلوة ومريرة في آن واحد، ولكن جمال هذه الأزهار يزيل كل كدر.

يجب وضعها داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.decorativeItems.vases.verdantBloomVase.verdantBloomVase.Name","Verdant Bloom Vase","مزهرية أزهار يانعة"
"items.houseItems.decorativeItems.vases.violetSprigVase.Description","A slender vase displaying delicate violet blossoms, bringing a light, graceful accent inspired by wild garden growth.","مزهرية رفيعة تعرض أزهارًا بنفسجية رقيقة مع خضرة مورقة، تضفي لمسة هادئة وجذابة على الطاولات والمناضد."
"items.houseItems.decorativeItems.vases.violetSprigVase.Name","Violet Sprig Vase","مزهرية غصين بنفسجي"
"items.houseItems.decorativeItems.vases.violetWildflowerPot.Description","A simple clay pot filled with delicate violet wildflowers, offering a gentle splash of color and a touch of untamed beauty.","أصيص طيني بسيط مليء بأزهار برية بنفسجية ناعمة، يضفي لمسة رقيقة من اللون والجمال الطبيعي الحر."
"items.houseItems.decorativeItems.vases.violetWildflowerPot.Name","Violet Wildflower Pot","أصيص أزهار برية بنفسجية"
"items.houseItems.decorativeItems.vases.whiteBlossomFlowerBed.Description","A low bed densely packed with pale blossoms, creating a soft blanket of flowers that brightens gardens, courtyards, and walkways.","حوض منخفض مكتظ بأزهار شاحبة، يضفي لمسة ناعمة وأنيقة على الممرات وباحات المنازل."
"items.houseItems.decorativeItems.vases.whiteBlossomFlowerBed.Name","White Blossom Flower Bed","حوض زهور بيضاء"
"items.houseItems.decorativeItems.vases.whiteWildflowerPot.Description","A modest pot of pale wildflowers, its soft blossoms lending a calm, natural charm to any corner of your home or garden.","أصيص متواضع يحوي أزهارًا برية شاحبة، وتضفي بتلاته الناعمة إحساسًا بالهدوء والسكينة على ديكور الغرفة."
"items.houseItems.decorativeItems.vases.whiteWildflowerPot.Name","White Wildflower Pot","أصيص أزهار برية بيضاء"
"items.houseItems.decorativeItems.vases.wildflowerWindowBox.Description","A simple wooden planter filled with delicate white and violet blooms, bringing a soft touch of nature and calm to any wall or window.","حوض خشبي بسيط مليء بأزهار برية بيضاء رقيقة، يضفي لمسة نضرة وهادئة على عتبات النوافذ."
"items.houseItems.decorativeItems.vases.wildflowerWindowBox.Name","Wildflower Window Box","حوض نافذة الأزهار البرية"
"items.houseItems.decorativeItems.weaponDisplays.ceremonialWeaponStand.Description","A tall floor-standing weapon stand adorned with carved detailing and a decorative sash, designed to present weapons as symbols of honor and distinction.","حامل أسلحة أرضي طويل مزين بلمسات برونزية وألواح منحوتة، مصمم لعرض الأسلحة الثمينة أو التذكارية."
"items.houseItems.decorativeItems.weaponDisplays.ceremonialWeaponStand.Name","Ceremonial Weapon Stand","حامل أسلحة احتفالي"
"items.houseItems.decorativeItems.weaponDisplays.embellishedWeaponDisplay.Description","A reinforced weapon display featuring metal accents and decorative detailing, offering a balanced blend of function and craftsmanship.","منصة عرض أسلحة مقواة تتميز بدعامات معدنية وألواح خشبية داكنة، مبنية لتثبيت الأسلحة الاحتفالية بأمان."
"items.houseItems.decorativeItems.weaponDisplays.embellishedWeaponDisplay.Name","Embellished Weapon Display","منصة عرض أسلحة مزخرفة"
"items.houseItems.decorativeItems.weaponDisplays.ornateWeaponDisplay.Description","A finely crafted weapon display adorned with carved flourishes and polished fittings, designed to showcase prized arms with distinction.","منصة عرض أسلحة متقنة الصنع مزينة بنقوش مذهبة وإطار مصقول، مخصصة لأروع السيوف وأثمنها."
"items.houseItems.decorativeItems.weaponDisplays.ornateWeaponDisplay.Name","Ornate Weapon Display","منصة عرض أسلحة فاخرة"
"items.houseItems.decorativeItems.weaponDisplays.reinforcedWeaponStand.Description","A sturdy floor-mounted weapon stand built with reinforced framing, capable of displaying weapons securely and prominently.","حامل أسلحة أرضي متين مبني بإطار خشبي سميك وقاعدة ثقيلة، صُمم لحمل الأسلحة الجاهزة للقتال بثبات."
"items.houseItems.decorativeItems.weaponDisplays.reinforcedWeaponStand.Name","Reinforced Weapon Stand","حامل أسلحة مقوى"
"items.houseItems.decorativeItems.weaponDisplays.wornLeatherWeaponDisplay.Description","A weathered leather display fitted with simple straps, used to hang weapons in a practical and unadorned manner.","منصة عرض جلدية عتيقة مزودة بأشرطة بسيطة وقاعدة خشبية، مناسبة لعرض الأسلحة المستخدمة في المعارك."
"items.houseItems.decorativeItems.weaponDisplays.wornLeatherWeaponDisplay.Name","Worn Leather Weapon Display","منصة عرض أسلحة جلدية بالية"
"items.houseItems.furniture.beds.adventurersRespiteBed.adventurersRespiteBed.Description","Designed for the rugged traveler, this bed <color=#F2E6BD>enhances the sleeper's health and stamina</color> for the challenges ahead.

Must be placed inside a <color=#F2E6BD>house</color>. ","صُمم للمسافر المجرب، هذا السرير <color=#F2E6BD>يمنح النائم زيادة ملحوظة في الصحة وقوة التحمل</color>.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.beds.adventurersRespiteBed.adventurersRespiteBed.Name","Adventurer's Respite Bed","سرير راحة المغامر"
"items.houseItems.furniture.beds.stewardsTranquilityBed.Description","Crafted for those who bear responsibility, this refined bed <color=#F2E6BD>bestows a balanced bonus to the sleeper’s health, stamina and focus</color>.

Must be placed inside a <color=#F2E6BD>house</color>.","صُنع لأولئك الذين يتحملون المسؤولية، هذا السرير <color=#F2E6BD>يمنح النائم زيادة متوازنة في الصحة وقوة التحمل والتركيز</color>.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.beds.stewardsTranquilityBed.Name","Steward's Tranquility Bed","سرير سكينة الوكيل"
"items.houseItems.furniture.beds.voyagersRejuvenationBed.voyagersRejuvenationBed.Description","Crafted for the elite, this luxurious bed <color=#F2E6BD>imbues the sleeper with a substantial increase in health, stamina, and focus</color>.

Must be placed inside a <color=#F2E6BD>house</color>. ","صُنع للنخبة، هذا السرير الفاخر <color=#F2E6BD>يمنح النائم زيادة جوهرية في الصحة وقوة التحمل والتركيز</color>.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.beds.voyagersRejuvenationBed.voyagersRejuvenationBed.Name","Voyager's Rejuvenation Bed","سرير تجديد الرحالة"
"items.houseItems.furniture.beds.wayfarersRestBed.wayfarersRestBed.Description","Simple yet sturdy, this bed <color=#F2E6BD>bestows a vitalizing bonus to the sleeper's health</color>.

Must be placed inside a <color=#F2E6BD>house</color>. ","بسيط لكنه متين، هذا السرير <color=#F2E6BD>يمنح النائم زيادة متواضعة في الصحة وقوة التحمل</color>.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.beds.wayfarersRestBed.wayfarersRestBed.Name","Wayfarer's Rest Bed","سرير راحة عابر السبيل"
"items.houseItems.furniture.benches.cushionedTimberBench.Description","A solid wooden bench fitted with a padded blue seat, offering a touch of comfort while retaining a sturdy, hand-carved appearance.","مقعد خشبي متين مزود بجلسة زرقاء مبطنة ومسند ظهر مائل قليلًا، يوفر جلوسًا مريحًا للمداخل أو غرف المعيشة."
"items.houseItems.furniture.benches.cushionedTimberBench.Name","Cushioned Timber Bench","مقعد خشبي مبطن"
"items.houseItems.furniture.benches.upholsteredLoungeSofa.Description","A generously cushioned sofa with carved wooden framing, providing comfortable seating and a sense of warmth and luxury to larger rooms.","أريكة مبطنة بسخاء مع إطار خشبي منحوت ووسائد زرقاء عميقة، صُممت للاسترخاء المريح في الغرف المجهزة جيدًا."
"items.houseItems.furniture.benches.upholsteredLoungeSofa.Name","Upholstered Lounge Sofa","أريكة صالون منجدة"
"items.houseItems.furniture.chairs.engravedHearthguardChair.Description","A robust chair with hearth-inspired engravings, offering a touch of artisan craftsmanship.

Must be placed inside a <color=#F2E6BD>house</color>. ","كرسي متين بنقوش مستوحاة من الموقد، يضفي لمسة من البراعة الحرفية الأصيلة.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chairs.engravedHearthguardChair.Name","Engraved Hearthguard Chair","كرسي حارس الموقد المنقوش"
"items.houseItems.furniture.chairs.houseChair.pinewoodChair.Description","A basic yet comfortable wooden chair. Every victory deserves a good sit. 

Must be placed inside a <color=#F2E6BD>house</color>. ","كرسي خشبي أساسي ومريح. يستحق كل انتصار استراحة طيبة وجلوسًا مريحًا.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chairs.houseChair.pinewoodChair.Name","Simple Chair","كرسي بسيط"
"items.houseItems.furniture.chairs.inlaidAccentChair.Description","A finely crafted wooden chair featuring decorative inlay work on its seat and back, designed to add a touch of elegance to sitting rooms and studies.","كرسي خشبي متقن الصنع يتميز بمسند ظهر ذي ألواح زخرفية وجلسة مريحة، مثالي كقطعة مميزة في غرف المعيشة."
"items.houseItems.furniture.chairs.inlaidAccentChair.Name","Inlaid Accent Chair","كرسي مميز مطعم"
"items.houseItems.furniture.chairs.inlaidCushionChair.Description","A decorative chair fitted with a padded seat and ornate detailing, offering both comfort and visual refinement.","كرسي مزخرف مزود بمقعد مبطن وتفاصيل مطعمة على مسند الظهر، يوفر الراحة والأناقة على حد سواء."
"items.houseItems.furniture.chairs.inlaidCushionChair.Name","Inlaid Cushion Chair","كرسي وسادة مطعم"
"items.houseItems.furniture.chairs.jadeWovenStool.Description","A delicately woven stool with jade-colored threads, combining elegance and comfort. 

Must be placed inside a <color=#F2E6BD>house</color>. ","مقعد منسوج بدقة بخيوط بلون اليشم، يجمع بين الأناقة والراحة.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chairs.jadeWovenStool.Name","Jade-Woven Stool","مقعد منسوج باليشم"
"items.houseItems.furniture.chairs.pinewoodBenchA.pinewoodBenchA.Description","A hand-whittled bench, elongated in form, offering a rustic, comfortable place to rest. 

Must be placed inside a <color=#F2E6BD>house</color>. ","مقعد منحوت يدويًا ذو شكل مستطيل، يوفر مكانًا ريفيًا ومريحًا للاستراحة.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chairs.pinewoodBenchA.pinewoodBenchA.Name","Whittled Short Bench","مقعد قصير منحوت"
"items.houseItems.furniture.chairs.pinewoodBenchB.pinewoodBenchB.Description","This bench retains its organic curves, offering a seat that echoes the shape of nature itself. 

Must be placed inside a <color=#F2E6BD>house</color>. ","يحتفظ هذا المقعد بانحناءاته العضوية، مما يوفر مقعدًا يحاكي شكل الطبيعة عينها.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chairs.pinewoodBenchB.pinewoodBenchB.Name","Natural Contour Bench","مقعد ذو انحناءات طبيعية"
"items.houseItems.furniture.chairs.pinewoodBenchC.pinewoodBenchC.Description","A straightforward wooden bench, built for functionality and understated charm. 

Must be placed inside a <color=#F2E6BD>house</color>. ","مقعد خشبي بسيط ومباشر، صُنع للأداء العملي وسحر البساطة الهادئ.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chairs.pinewoodBenchC.pinewoodBenchC.Name","Simplistic Plank Bench","مقعد ألواح بسيط"
"items.houseItems.furniture.chairs.pinewoodChairA.pinewoodChairA.Description","A rugged chair, its surface charred to a dark patina. Simplistic yet striking.

Must be placed inside a <color=#F2E6BD>house</color>. ","كرسي خشن، تفحم سطحه ليكتسب مظهرًا عتيقًا داكنًا. بسيط ولكنه آسر للأنظار.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chairs.pinewoodChairA.pinewoodChairA.Name","Charred Solitude Chair","كرسي العزلة المتفحم"
"items.houseItems.furniture.chairs.pinewoodChairStumpA.pinewoodChairStumpA.Description","A hand-carved stool with a design reminiscent of a bird's nest, offering a quaint, natural resting place. 

Must be placed inside a <color=#F2E6BD>house</color>. ","مقعد منحوت يدويًا بتصميم يذكرك بعش الطائر، يوفر مكان راحة ريفيًا وطبيعيًا.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chairs.pinewoodChairStumpA.pinewoodChairStumpA.Name","Whittled Nest Stool","مقعد العش المنحوت"
"items.houseItems.furniture.chairs.pinewoodChairStumpB.pinewoodChairStumpB.Description","A masterfully carved stool, its throne-like backrest offering regal elegance and sturdy support. 

Must be placed inside a <color=#F2E6BD>house</color>. ","مقعد منحوت ببراعة، يوفر مسند ظهره الشبيه بالعرش أناقة ملكية ودعمًا متينًا.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chairs.pinewoodChairStumpB.pinewoodChairStumpB.Name","Carved Throne Stool","مقعد العرش المنحوت"
"items.houseItems.furniture.chairs.pinewoodChairStumpC.pinewoodChairStumpC.Description","A robust stool with a high, arching backrest; sure to make a strong impression in any space. 

Must be placed inside a <color=#F2E6BD>house</color>. ","مقعد متين بمسند ظهر مقوس وعالٍ؛ من المؤكد أنه سيترك انطباعًا قويًا في أي مساحة معيشة.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chairs.pinewoodChairStumpC.pinewoodChairStumpC.Name","Carved Sentinel Stool","مقعد الحارس المنحوت"
"items.houseItems.furniture.chairs.plainWoodenChair.Description","A simple wooden chair of sturdy make, built for everyday use around tables, desks, or workspaces.","كرسي خشبي بسيط ومتين الصنع، صُمم للاستخدام اليومي بتصميم خالد ومتواضع."
"items.houseItems.furniture.chairs.plainWoodenChair.Name","Plain Wooden Chair","كرسي خشبي عادي"
"items.houseItems.furniture.chairs.sculptedEleganceChair.Description","A sculpted chair, featuring an intricate backrest design that marries form with function. 

Must be placed inside a <color=#F2E6BD>house</color>. ","كرسي منحوت يتميز بتصميم مسند ظهر معقد يجمع بين الأناقة والشكل العملي.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chairs.sculptedEleganceChair.Name","Sculpted Elegance Chair","كرسي الأناقة المنحوت"
"items.houseItems.furniture.chests.emberReliquary.Description","A reinforced reliquary that can <color=#F2E6BD>store up to 30 embers</color>.

Must be placed inside a <color=#F2E6BD>house</color>.","صندوق ذخائر مقوّى يمكنه <color=#F2E6BD>تخزين حتى 20 جمرة ساقطة</color>.

يجب وضعه داخل <color=#F2E6BD>منزل</color>."
"items.houseItems.furniture.chests.emberReliquary.Name","Ember Reliquary","صندوق ذخائر الجمر"
