"key","source","target"
"entities.npcs.friendly.quest.royalSeal.speakerLucian.name","Speaker Lucian","المتحدث لوسيان"
"entities.npcs.friendly.quest.royalSeal.speakerTermina.name","Speaker Termina","المتحدثة تيرمينا"
"entities.npcs.friendly.quest.royalSeal.warRoomBribableGuard.name","Guard Godwin","الحارس غودوين"
"entities.npcs.friendly.quest.sideBeggarMaleBeggarsTrust.name","Beggar","شحاذ"
"entities.npcs.friendly.quest.tipper.name","Tipper","تيبر"
"entities.npcs.friendly.quest.weepingSisters.ferrin.interactionHint","Press [interact] to <color=#F2E6BD>talk to Ferrin</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى فيرين</color>."
"entities.npcs.friendly.quest.weepingSisters.ferrin.name","Ferrin","فيرين"
"entities.npcs.friendly.quest.weepingSisters.hunters.hunterAdan.interactionHint","Press [interact] to <color=#F2E6BD>talk to Adan</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى أدان</color>."
"entities.npcs.friendly.quest.weepingSisters.hunters.hunterAdan.name","Adan","أدان"
"entities.npcs.friendly.quest.weepingSisters.hunters.hunterDel.interactionHint","Press [interact] to <color=#F2E6BD>talk to Del</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى ديل</color>."
"entities.npcs.friendly.quest.weepingSisters.hunters.hunterDel.name","Del","ديل"
"entities.npcs.friendly.quest.weepingSisters.hunters.hunterJocosa.interactionHint","Press [interact] to <color=#F2E6BD>talk to Jocosa</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى جوكوسا</color>."
"entities.npcs.friendly.quest.weepingSisters.hunters.hunterJocosa.name","Jocosa","جوكوسا"
"entities.npcs.friendly.quest.weepingSisters.hunters.hunterMalvo.interactionHint","Press [interact] to <color=#F2E6BD>talk to Malvo</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى مالفو</color>."
"entities.npcs.friendly.quest.weepingSisters.hunters.hunterMalvo.name","Malvo","مالفو"
"entities.npcs.friendly.quest.weepingSisters.hunters.hunterNomara.interactionHint","Press [interact] to <color=#F2E6BD>talk to Nomara</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى نومارا</color>."
"entities.npcs.friendly.quest.weepingSisters.hunters.hunterNomara.name","Nomara","نومارا"
"entities.npcs.friendly.quest.weepingSisters.hunters.hunterRussa.hunterRussaEntityData.name","Russa","روسا"
"entities.npcs.friendly.quest.weepingSisters.hunters.hunterRussa.interactionHint","Press [interact] to <color=#F2E6BD>talk to Russa</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى روسا</color>."
"entities.npcs.friendly.quest.weepingSisters.hunters.hunterSora.interactionHint","Press [interact] to <color=#F2E6BD>talk to Sora</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى سورا</color>."
"entities.npcs.friendly.quest.weepingSisters.hunters.hunterSora.name","Sora","سورا"
"entities.npcs.friendly.quest.weepingSisters.lara.interactionHint","Press [interact] to <color=#F2E6BD>talk to Lara</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى لارا</color>."
"entities.npcs.friendly.quest.weepingSisters.lara.name","Lara","لارا"
"entities.npcs.friendly.quest.weepingSisters.reed.interactionHint","Press [interact] to <color=#F2E6BD>talk to Reed</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى ريد</color>."
"entities.npcs.friendly.quest.weepingSisters.reed.name","Reed","ريد"
"entities.npcs.friendly.story.baurus.interactionHint","Press [interact] to <color=#F2E6BD>talk to Baurus</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى باوروس</color>."
"entities.npcs.friendly.story.baurus.name","Baurus","باوروس"
"entities.npcs.friendly.story.cagedBandits.cagedBanditA.name","Losanna","لوزانا"
"entities.npcs.friendly.story.cagedBandits.cagedBanditB.name","Ava","آفا"
"entities.npcs.friendly.story.cagedBandits.cagedBanditC.name","Haleric","هاليريك"
"entities.npcs.friendly.story.channing.interactionHint","Press [interact] to <color=#F2E6BD>talk to Rattigan</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى راتيغان</color>."
"entities.npcs.friendly.story.channing.name","Rattigan","راتيغان"
"entities.npcs.friendly.story.channingCrouched.name","Rattigan","راتيغان"
"entities.npcs.friendly.story.ellsworth.interactionHint","Press [interact] to <color=#F2E6BD>talk to Ellsworth</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى إلسورث</color>."
"entities.npcs.friendly.story.ellsworth.name","Ellsworth","إلسورث"
"entities.npcs.friendly.story.ellsworth.name2","Ellsworth","إلسورث"
"entities.npcs.friendly.story.elsa.name","Elsa","إلسا"
"entities.npcs.friendly.story.harol.interactionHint","Press [interact] to <color=#F2E6BD>talk to Harol</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى هارول</color>."
"entities.npcs.friendly.story.harol.name","Harol","هارول"
"entities.npcs.friendly.story.irmgard.interactionHint","Press [interact] to <color=#F2E6BD>talk to Irmgard</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى إرمغارد</color>."
"entities.npcs.friendly.story.irmgard.name","Irmgard","إرمغارد"
"entities.npcs.friendly.story.irmgard.name2","Irmgard","إرمغارد"
"entities.npcs.friendly.story.madrigalSeline.interactionHint","Press [interact] to <color=#F2E6BD>talk to Madrigal Seline</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى المادريغال سيلين</color>."
"entities.npcs.friendly.story.madrigalSeline.name","Madrigal Seline","المادريغال سيلين"
"entities.npcs.friendly.story.madrigalSeline.name2","Madrigal Seline","المادريغال سيلين"
"entities.npcs.friendly.story.magnus.interactionHint","Press [interact] to <color=#F2E6BD>talk to Magnus</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى ماغنوس</color>."
"entities.npcs.friendly.story.magnus.name","Magnus","ماغنوس"
"entities.npcs.friendly.story.odessa.interactionHint","Press [interact] to <color=#F2E6BD>talk to Odessa</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى أوديسا</color>."
"entities.npcs.friendly.story.odessa.name","Odessa","أوديسا"
"entities.npcs.friendly.story.odessa.name2","Odessa","أوديسا"
"entities.npcs.friendly.story.roan.interactionHint","Press [interact] to <color=#F2E6BD>talk to Roan</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى روان</color>."
"entities.npcs.friendly.story.roan.name","Roan","روان"
"entities.npcs.friendly.story.roan.roanView.TheWatcher","The Watcher","المراقب"
"entities.npcs.friendly.story.shipCrew.tutorialShipCook.Carpenter","Carpenter","النجار"
"entities.npcs.friendly.story.shipCrew.tutorialShipCook.Gunner","Gunner","المدفعي"
"entities.npcs.friendly.story.shipCrew.tutorialShipCrew.Bosun","Bosun","مساعد الربان"
"entities.npcs.friendly.story.shipCrew.tutorialShipCrew.Deckhand","Deckhand","البحار"
"entities.npcs.friendly.story.shipCrew.tutorialShipCrew.Navigator","Navigator","الملاح"
"entities.npcs.friendly.story.shipCrew.tutorialShipCrew.QuarterMaster","Quarter Master","مسؤول المؤن"
"entities.npcs.friendly.story.tipper.interactionHint","Press [interact] to <color=#F2E6BD>talk to Tipper</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى تيبر</color>."
"entities.npcs.friendly.story.tipper.name","Tipper","تيبر"
"entities.npcs.friendly.story.tirMerchants.tirMerchants.name","Tir Merchant","تاجر تير"
"entities.npcs.friendly.story.tutorialCrew.bosunDanner.name","Bosun Danner","مساعد الربان دانر"
"entities.npcs.friendly.story.tutorialCrew.cabinBoy.name","Cabin Boy Wort","خادم السفينة وورت"
"entities.npcs.friendly.story.tutorialCrew.cookSprag.name","Cook Sprag","الطاهي سبراغ"
"entities.npcs.friendly.story.tutorialCrew.cooperDelane.name","Cooper Delane","صانع البراميل ديلين"
"entities.npcs.friendly.story.tutorialCrew.cutterRalo.name","Cutter Ralo","القاطع رالو"
"entities.npcs.friendly.story.tutorialCrew.deckhandCoz.name","Deckhand Coz","البحار كوز"
"entities.npcs.friendly.story.tutorialCrew.firstMateBrogan.name","First Mate Brogan","المساعد الأول بروجان"
"entities.npcs.friendly.story.tutorialCrew.helmsmanDai.name","Helmsman Dai","الموجّه داي"
"entities.npcs.friendly.story.tutorialCrew.midshipmanRhet.name","Midshipman Rhet","الضابط البحري ريت"
"entities.npcs.friendly.story.tutorialCrew.quartermasterTemon.name","Quartermaster Temon","مسؤول المؤن تيمون"
"entities.npcs.friendly.story.tutorialCrew.riggerMers.name","Rigger Mers","فني الشراع ميرز"
"entities.npcs.friendly.story.tutorialCrew.secondMateGray.name","Second Mate Gray","المساعد الثاني غراي"
"entities.npcs.friendly.story.tutorialCrew.strikerRylan.name","Striker Rylan","المهاجم رايلان"
"entities.npcs.friendly.story.tutorialCrew.swabbieNayan.name","Swabbie Nayan","المجند نايان"
"entities.npcs.friendly.story.tutorialCrew.thirdMateErik.name","Pastor Erik","القس إريك"
"entities.npcs.friendly.story.tutorialCrew.watchmanBavel.name","Watchman Bavel","الحارس بافيل"
"entities.npcs.friendly.story.tutorialCrew.wayfinderLaird.name","Wayfinder Laird","مستكشف الطرق ليرد"
"entities.npcs.friendly.story.tutorialShipCaptain.dyingCaptain.name","Captain Talvic","القبطان تالفيك"
"entities.npcs.friendly.story.tutorialShipCaptain.gunnerBrom.name","Gunner Brom","المدفعي بروم"
"entities.npcs.friendly.story.watcher.interactionHint","Press [interact] to <color=#F2E6BD>talk to the Watcher</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى المراقب</color>."
"entities.npcs.friendly.story.watcher.name","Watcher","المراقب"
"entities.npcs.friendly.story.watcher.name2","Watcher","المراقب"
"entities.npcs.friendly.story.will.interactionHint","Press [interact] to <color=#F2E6BD>talk to Will</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى ويل</color>."
"entities.npcs.friendly.story.will.name","Will","ويل"
"entities.npcs.friendly.story.will.name2","Will","ويل"
"entities.npcs.friendly.story.winnick.interactionHint","Press [interact] to <color=#F2E6BD>talk to Winnick</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى وينيك</color>."
"entities.npcs.friendly.story.winnick.name","Winnick","وينيك"
"entities.npcs.friendly.story.winnick.name2","Winnick","وينيك"
"entities.npcs.friendly.story.winnickSoldiers.name","Havenport Soldier","جندي هافنبورت"
"entities.npcs.friendly.temp.invisibleInteractable.interactionHint","Press [interact] to <color=#F2E6BD>pick up pendant</color>.","اضغط على [interact] <color=#F2E6BD>لالتقاط القلادة</color>."
"entities.npcs.friendly.temp.refinery.interactionHint","Press [interact] to <color=#F2E6BD>use the forge</color>.","اضغط على [interact] <color=#F2E6BD>لاستخدام المصهر</color>."
"entities.npcs.friendly.temp.steveTest.interactionHint","Press [interact] to <color=#F2E6BD>talk </color>.","اضغط على [interact] <color=#F2E6BD>للتحدث</color>."
"entities.npcs.friendly.temp.steveTest.name","Steve Test NPC","شخصية تجريبية ستيف"
"entities.npcs.friendly.temp.steveTest.name2","Steve Test NPC","شخصية تجريبية ستيف"
"entities.npcs.friendly.temp.stubInQuestSetupNpc.npcStubInQuestSetup.interactionHint","Press [interact] to <color=#F2E6BD>talk</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث</color>."
"entities.npcs.friendly.temp.stubInQuestSetupNpc.npcStubInQuestSetup.name","Tourguide Data Name Record","سجل اسم المرشد"
"entities.npcs.friendly.vendors.caroline.name","Caroline","كارولين"
"entities.npcs.friendly.vendors.crucibleVendor.name","The Seneschal","الوكيل"
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.completeCurrentProjects.description","Complete all Sacrament projects currently in progress.","إكمال جميع مشاريع ساكرامنت الجارية حالياً."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.completeCurrentProjects.name","Aetheric Forge","المصهر الأثيري"
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.echoHeal.description","Unlock the ancient power to <b><color=#F2E6BD>refill health through Traces</color></b> within the Crucible.","فتح القوة القديمة لـ <b><color=#F2E6BD>إعادة ملء الصحة عبر الآثار</color></b> داخل البوتقة."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.echoHeal.name","Echo Heal","شفاء الصدى"
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.exaltItems.description","Grant the Seneschal the ability to <b><color=#F2E6BD>exalt equipment</color></b>, greatly enhancing its power and enchantments.","منح الوكيل القدرة على <b><color=#F2E6BD>تمجيد العتاد</color></b>، مما يعزز قوته وسحره بشكل كبير."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.exaltItems.name","Glorious Exaltation","التمجيد المهيب"
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.respecStatue.description","Awaken a relic in the <color=#F2E6BD>Atrium</color> where worthy Cerim can be respoken and <b><color=#F2E6BD>re-allocate their attributes</color></b>.","إيقاظ أثر عتيق في <color=#F2E6BD>البهو</color> حيث يمكن للسيريم الجديرين إعادة التشكيل و<b><color=#F2E6BD>إعادة توزيع سماتهم</color></b>."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.sacredMending.description","Grant the Seneschal the ability to <b><color=#F2E6BD>repair equipment</color></b>.","منح الوكيل القدرة على <b><color=#F2E6BD>إصلاح العتاد</color></b>."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.sacredMending.name","Sacred Mending","الإصلاح المقدس"
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.secondCrucibleStatue.description","Awaken a new Crucible trial in the <color=#F2E6BD>Atrium</color> where Cerim can face their mightiest adversaries from the past in succession.","إيقاظ تجربة بوتقة جديدة في <color=#F2E6BD>البهو</color> حيث يمكن للسيريم مواجهة أعتى خصومهم من الماضي على التوالي."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.seneschalsEmporium.description","Grant the Seneschal the ability to <b><color=#F2E6BD>sell items</color></b>.","منح الوكيل القدرة على <b><color=#F2E6BD>بيع الأغراض</color></b>."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.seneschalsEmporium.name","Scavenged Remains","بقايا منهوبة"
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.thirdCrucibleStatue.description","Awaken a new Crucible trial in the <color=#F2E6BD>Atrium</color> where Cerim must defeat endless waves of enemies.","إيقاظ تجربة بوتقة جديدة في <color=#F2E6BD>البهو</color> حيث يجب على السيريم هزيمة موجات لا تنتهي من الأعداء."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.uniqueEchoes.description","Infuse the Crucible with <b><color=#F2E6BD>Unique Echoes</color></b>, granting Cerim powerful new effects and abilities.","شحن البوتقة بـ <b><color=#F2E6BD>أصداء فريدة</color></b>، مما يمنح السيريم تأثيرات وقدرات جديدة قوية."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.uniqueEchoes.name","Unique Echoes","أصداء فريدة"
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.worldCleanse.description","Cleanse the Pestilence infection across <b><color=#F2E6BD>Isola Sacra</color></b>.","تطهير عدوى الوباء في جميع أنحاء <b><color=#F2E6BD>إيسولا ساكرا</color></b>."
"entities.npcs.friendly.vendors.crucibleVendor.projects.vendors.worldCleanse.name","World Cleanse","تطهير العالم"
"entities.npcs.friendly.vendors.danos.projects.structures.gallowsScaffolding.description","Danos will finish building a scaffolding and staircase which will <b><color=#F2E6BD>connect the gallows above the town square with the northern part of the city.</color></B>","سينهي دانوس بناء السقالات والدرج الذي <b><color=#F2E6BD>سيربط المشنقة فوق ساحة البلدة بالجزء الشمالي من المدينة.</color></B>"
"entities.npcs.friendly.vendors.danos.projects.structures.gallowsScaffolding.name","Gallows Scaffolding","سقالات المشنقة"
"entities.npcs.friendly.vendors.danos.projects.structures.lodgings.description","The lodgings staircase inside the rookery will be repaired, allowing for <b><color=#F2E6BD>easy access to Sacrament's marketplace. </color></b>","سيتم إصلاح درج المساكن داخل برج الغربان، مما يتيح <b><color=#F2E6BD>الوصول بسهولة إلى السوق في ساكرامنت. </color></b>"
"entities.npcs.friendly.vendors.danos.projects.structures.lodgings.name","Lodgings Staircase","درج المساكن"
"entities.npcs.friendly.vendors.danos.projects.structures.rookeryElevator.description","Danos will repair the old elevator which once carried passengers from near the town square all the way up to the Rookery.","سيصلح دانوس المصعد القديم الذي كان ينقل الركاب من جوار ساحة البلدة صعوداً إلى برج الغربان."
"entities.npcs.friendly.vendors.danos.projects.structures.rookeryElevator.name","Rookery Elevator","مصعد برج الغربان"
"entities.npcs.friendly.vendors.danos.projects.vendors.caroline.level2description","Upgrades Caroline's Inn to <b><color=#F2E6BD>Level 2.</color></b>

The Dusty Loom will once again be a gathering place for the community. Caroline will also be able to offer <b><color=#F2E6BD>various beds that restore one's health</color></b> when slept in overnight.","يرقي نزل كارولين إلى <b><color=#F2E6BD>المستوى 2.</color></b>

سيعود 'النول المغبر' مكاناً لتجمع أهل البلدة مجدداً. وستتمكن كارولين أيضاً من توفير <b><color=#F2E6BD>أسرّة متنوعة تستعيد صحة المرء</color></b> عند النوم فيها طوال الليل."
"entities.npcs.friendly.vendors.danos.projects.vendors.caroline.level3description","Upgrades Caroline's Inn to <b><color=#F2E6BD>Level 3.</color></b>

The Dusty Loom will grow further and draw in more of the community. ","يرقي نزل كارولين إلى <b><color=#F2E6BD>المستوى 3.</color></b>

سيتوسع 'النول المغبر' أكثر ويجذب المزيد من أهل البلدة. "
"entities.npcs.friendly.vendors.danos.projects.vendors.caroline.level4description","Upgrades Caroline's Inn to <b><color=#F2E6BD>Level 4.</color></b>

The Dusty Loom will continue to grow even further. ","يرقي نزل كارولين إلى <b><color=#F2E6BD>المستوى 4.</color></b>

سيستمر 'النول المغبر' في التوسع والنمو أكثر فأكثر. "
"entities.npcs.friendly.vendors.danos.projects.vendors.caroline.name","Caroline's Inn","نزل كارولين"
"entities.npcs.friendly.vendors.danos.projects.vendors.danos.level2description","Upgrades Danos' Architecture Study to <b><color=#F2E6BD>Level 2.</color></b>

Danos will be able to offer more advanced <b><color=#F2E6BD>crafting tables</color></b> and <b><color=#F2E6BD>refineries.</color></b> ","يرقي مكتب العمارة لدانوس إلى <b><color=#F2E6BD>المستوى 2.</color></b>

سيتمكن دانوس من تقديم <b><color=#F2E6BD>طاولات تصنيع</color></b> و<b><color=#F2E6BD>معامل تكرير</color></b> أكثر تقدماً. "
"entities.npcs.friendly.vendors.danos.projects.vendors.danos.level3description","Upgrades Danos' Architecture Study to <b><color=#F2E6BD>Level 3.</color></b>

Danos will upgrade the <b><color=#F2E6BD>Scribe Table</color></b> and sell more advanced crafting tables and refineries.","يرقي مكتب العمارة لدانوس إلى <b><color=#F2E6BD>المستوى 3.</color></b>

سيرقي دانوس <b><color=#F2E6BD>طاولة النَسّاخ</color></b> ويبيع طاولات تصنيع ومعامل تكرير أكثر تقدماً."
"entities.npcs.friendly.vendors.danos.projects.vendors.danos.level4description","Upgrades Danos' Architecture Study to <b><color=#F2E6BD>Level 4.</color></b>

Danos will upgrade the <b><color=#F2E6BD>Scribe Table</color></b> and sell more advanced crafting tables and refineries.","يرقي مكتب العمارة لدانوس إلى <b><color=#F2E6BD>المستوى 4.</color></b>

سيرقي دانوس <b><color=#F2E6BD>طاولة النَسّاخ</color></b> ويبيع طاولات تصنيع ومعامل تكرير أكثر تقدماً."
"entities.npcs.friendly.vendors.danos.projects.vendors.danos.name","Danos' Architecture Study","مكتب العمارة لدانوس"
"entities.npcs.friendly.vendors.danos.projects.vendors.danosWorkers.level1Description","Upgrades Danos' Workers to <b><color=#F2E6BD>Level 2.</color>
</b>

Danos' workers will be able to complete projects <b><color=#F2E6BD>25% faster.</color></b>","يرقي عمال دانوس إلى <b><color=#F2E6BD>المستوى 2.</color>
</b>

سيتمكن عمال دانوس من إنجاز المشاريع <b><color=#F2E6BD>أسرع بنسبة 25%.</color></b>"
"entities.npcs.friendly.vendors.danos.projects.vendors.danosWorkers.level2Description","Upgrades Danos' Workers to <b><color=#F2E6BD>Level 3.</color>
</b>

Danos' workers will be able to complete projects <b><color=#F2E6BD>50% faster.</color></b>","يرقي عمال دانوس إلى <b><color=#F2E6BD>المستوى 3.</color>
</b>

سيتمكن عمال دانوس من إنجاز المشاريع <b><color=#F2E6BD>أسرع بنسبة 50%.</color></b>"
"entities.npcs.friendly.vendors.danos.projects.vendors.danosWorkers.level3Description","Upgrades Danos' Workers to <b><color=#F2E6BD>Level 4.</color>
</b>

Danos' workers will be able to complete projects <b><color=#F2E6BD>75% faster.</color></b>","يرقي عمال دانوس إلى <b><color=#F2E6BD>المستوى 4.</color>
</b>

سيتمكن عمال دانوس من إنجاز المشاريع <b><color=#F2E6BD>أسرع بنسبة 75%.</color></b>"
"entities.npcs.friendly.vendors.danos.projects.vendors.danosWorkers.name","Danos' Workers","عمال دانوس"
"entities.npcs.friendly.vendors.danos.projects.vendors.eleanor.level2description","Upgrades Eleanor's Enchantment Shop to <b><color=#F2E6BD>Level 2.</color></b>

Eleanor will be able to offer a wider array of runes and weapons for sale.","يرقي متجر سحر إليانور إلى <b><color=#F2E6BD>المستوى 2.</color></b>

ستتمكن إليانور من تقديم تشكيلة أوسع من الرونات والأسلحة للبيع."
"entities.npcs.friendly.vendors.danos.projects.vendors.eleanor.level3description","Upgrades Eleanor's Enchantment Shop to <b><color=#F2E6BD>Level 3.</color></b>

Eleanor will be able to offer an even wider array of runes and weapons for sale.","يرقي متجر سحر إليانور إلى <b><color=#F2E6BD>المستوى 3.</color></b>

ستتمكن إليانور من تقديم تشكيلة أوسع بكثير من الرونات والأسلحة للبيع."
"entities.npcs.friendly.vendors.danos.projects.vendors.eleanor.level4description","Upgrades Eleanor's Enchantment Shop to <b><color=#F2E6BD>Level 4.</color></b> 

Eleanor will be able to offer an even wider array of runes and weapons for sale.","يرقي متجر سحر إليانور إلى <b><color=#F2E6BD>المستوى 4.</color></b> 

ستتمكن إليانور من تقديم تشكيلة أوسع بكثير من الرونات والأسلحة للبيع."
"entities.npcs.friendly.vendors.danos.projects.vendors.eleanor.name","Eleanor's Enchantment Shop","متجر سحر إليانور"
"entities.npcs.friendly.vendors.danos.projects.vendors.filmore.level2description","Upgrades Fillmore's Smithy to <b><color=#F2E6BD>Level 2.</color></b>

Unlocks the <b><color=#F2E6BD>Anvil</color></b> for crafting weapons and armors as well as the <b><color=#F2E6BD>Furnace</color></b> to refine ore into ingots. Fillmore will also be able to offer a wider variety of items to buy.","يرقي حدادة فيلمور إلى <b><color=#F2E6BD>المستوى 2.</color></b>

يفتح <b><color=#F2E6BD>السندان</color></b> لتصنيع الأسلحة والدروع بالإضافة إلى <b><color=#F2E6BD>الفرن</color></b> لتكرير الخام إلى سبائك. سيتمكن فيلمور أيضاً من تقديم تشكيلة أوسع من الأغراض للبيع."
"entities.npcs.friendly.vendors.danos.projects.vendors.filmore.level3description","Upgrades Fillmore's Smithy to <b><color=#F2E6BD>Level 3.</color></b>

A better <b><color=#F2E6BD>Anvil</color></b> will allow crafting more advanced weapons and armors. A larger <b><color=#F2E6BD>Furnace</color></b> will melt ore into ingots even faster than before. Fillmore will also be able to offer a wider variety of items to buy.","يرقي حدادة فيلمور إلى <b><color=#F2E6BD>المستوى 3.</color></b>

<b><color=#F2E6BD>سندان</color></b> أفضل سيتيح تصنيع أسلحة ودروع أكثر تقدماً. و<b><color=#F2E6BD>فرن</color></b> أكبر سيصهر الخام إلى سبائك أسرع من ذي قبل. سيتمكن فيلمور أيضاً من تقديم تشكيلة أوسع من الأغراض للبيع."
"entities.npcs.friendly.vendors.danos.projects.vendors.filmore.level4description","Upgrades Fillmore's Smithy to <b><color=#F2E6BD>Level 4.</color></b>

A better <b><color=#F2E6BD>Anvil</color></b> will allow crafting more advanced weapons and armors. A larger <b><color=#F2E6BD>Furnace</color></b> will melt ore into ingots even faster than before. Fillmore will also be able to offer a wider variety of items to buy.","يرقي حدادة فيلمور إلى <b><color=#F2E6BD>المستوى 4.</color></b>

<b><color=#F2E6BD>سندان</color></b> أفضل سيتيح تصنيع أسلحة ودروع أكثر تقدماً. و<b><color=#F2E6BD>فرن</color></b> أكبر سيصهر الخام إلى سبائك أسرع من ذي قبل. سيتمكن فيلمور أيضاً من تقديم تشكيلة أوسع من الأغراض للبيع."
"entities.npcs.friendly.vendors.danos.projects.vendors.filmore.name","Fillmore's Smithy","حدادة فيلمور"
"entities.npcs.friendly.vendors.danos.projects.vendors.gordon.level2description","Upgrades Gordon's Restaurant to <b><color=#F2E6BD>Level 2.</color></b>

Gordon will be able to offer a wider variety of <b><color=#F2E6BD>ingredients</color></b> and <b><color=#F2E6BD>cooked meals.</color></b> Also unlocks the <b><color=#F2E6BD>Stove</color></b> for cooking <b><color=#F2E6BD>more advanced meals.</color></b>","يرقي مطعم غوردون إلى <b><color=#F2E6BD>المستوى 2.</color></b>

سيتمكن غوردون من تقديم تشكيلة أوسع من <b><color=#F2E6BD>المكونات</color></b> و<b><color=#F2E6BD>الوجبات المطبوخة.</color></b> يفتح أيضاً <b><color=#F2E6BD>الموقد</color></b> لطهي <b><color=#F2E6BD>وجبات أكثر تقدماً.</color></b>"
"entities.npcs.friendly.vendors.danos.projects.vendors.gordon.level3description","Upgrades Gordon's Restaurant to <b><color=#F2E6BD>Level 3.</color></b>

Gordon will be able to offer a wider variety of <b><color=#F2E6BD>ingredients</color></b> and <b><color=#F2E6BD>cooked meals.</color></b> A more advanced <b><color=#F2E6BD>Stove</color></b> will allow for cooking even <b><color=#F2E6BD>more advanced meals.</color></b>","يرقي مطعم غوردون إلى <b><color=#F2E6BD>المستوى 3.</color></b>

سيتمكن غوردون من تقديم تشكيلة أوسع من <b><color=#F2E6BD>المكونات</color></b> و<b><color=#F2E6BD>الوجبات المطبوخة.</color></b> <b><color=#F2E6BD>موقد</color></b> أكثر تقدماً سيتيح طهي <b><color=#F2E6BD>وجبات أكثر تقدماً.</color></b>"
"entities.npcs.friendly.vendors.danos.projects.vendors.gordon.level4description","Upgrades Gordon's Restaurant to <b><color=#F2E6BD>Level 4.</color></b>

Gordon will be able to offer a wider variety of <b><color=#F2E6BD>ingredients</color></b> and <b><color=#F2E6BD>cooked meals.</color></b> A more advanced <b><color=#F2E6BD>Stove</color></b> will allow for cooking even <b><color=#F2E6BD>more advanced meals.</color>
</b>","يرقي مطعم غوردون إلى <b><color=#F2E6BD>المستوى 4.</color></b>

سيتمكن غوردون من تقديم تشكيلة أوسع من <b><color=#F2E6BD>المكونات</color></b> و<b><color=#F2E6BD>الوجبات المطبوخة.</color></b> <b><color=#F2E6BD>موقد</color></b> أكثر تقدماً سيتيح طهي <b><color=#F2E6BD>وجبات أكثر تقدماً.</color>
</b>"
"entities.npcs.friendly.vendors.danos.projects.vendors.gordon.name","Gordon's Pantry","مؤن غوردون"
"entities.npcs.friendly.vendors.danos.projects.vendors.grinnich.level2description","Upgrades Grinnich’s Market Stand to <b><color=#F2E6BD>Level 2.</color></b>

Grinnich will be able to offer a wider variety of <b><color=#F2E6BD>items</color></b> and <b><color=#F2E6BD>utilities.</color></b>","يرقي كشك سوق غرينيتش إلى <b><color=#F2E6BD>المستوى 2.</color></b>

سيتمكن غرينيتش من تقديم تشكيلة أوسع من <b><color=#F2E6BD>الأغراض</color></b> و<b><color=#F2E6BD>الأدوات النفعية.</color></b>"
"entities.npcs.friendly.vendors.danos.projects.vendors.grinnich.level3description","Upgrades Grinnich’s Market Stand to <b><color=#F2E6BD>Level 3.</color></b>

Grinnich will be able to offer a wider variety of <b><color=#F2E6BD>items</color></b> and <b><color=#F2E6BD>utilities.</color></b>","يرقي كشك سوق غرينيتش إلى <b><color=#F2E6BD>المستوى 3.</color></b>

سيتمكن غرينيتش من تقديم تشكيلة أوسع من <b><color=#F2E6BD>الأغراض</color></b> و<b><color=#F2E6BD>الأدوات النفعية.</color></b>"
