"key","source","target"
"boons.rare.rush.blazingStart.Description","Increase [StatDamage] <b>Damage</b> provided by <b>Quick Strike Boon</b>","زيادة [StatDamage] <b>الضرر</b> الممنوح من <b>بركة الضربة الخاطفة</b>"
"boons.rare.rush.blazingStart.Name","Blazing Start","انطلاقة مشتعلة"
"boons.rare.rush.blindEnthusiasm.Description","Increase [StatFocusGain] <b>Focus Gain</b> provided by <b>Weapons Drawn Boon</b>","زيادة [StatFocusGain] <b>اكتساب التركيز</b> الممنوح من <b>بركة شحذ السلاح</b>"
"boons.rare.rush.blindEnthusiasm.Name","Blind Enthusiasm","حماس أعمى"
"boons.rare.rush.endlessRoad.Description","[StatStaminaCost] <b>Stamina Cost</b> reduced by {0} for the first {1} seconds in a Chamber","تقليل [StatStaminaCost] <b>تكلفة التحمل</b> بمقدار {0} لأول {1} ثوانٍ في الحجرة"
"boons.rare.rush.endlessRoad.Name","Endless Road","طريق بلا نهاية"
"boons.rare.rush.healingSurge.Description","Gain {0} [StatHealth] <b>Health</b> at the start of each Chamber","اكتساب {0} من [StatHealth] <b>الصحة</b> في بداية كل حجرة"
"boons.rare.rush.healingSurge.Name","Healing Surge","دفعة شفاء"
"boons.rare.stamina.floatingStep.Description","[StatMaxStamina] <b>Max Stamina</b> increased by {0}","زيادة [StatMaxStamina] <b>الحد الأقصى للتحمل</b> بمقدار {0}"
"boons.rare.stamina.floatingStep.Name","Floating Step","خطوة عائمة"
"boons.rare.stamina.rapidRecovery.Description","<b>Stamina Recovery Speed</b> increased by {0}","زيادة <b>سرعة استعادة التحمل</b> بمقدار {0}"
"boons.rare.stamina.rapidRecovery.Name","Rapid Recovery","تعافٍ سريع"
"boons.rare.stamina.resolution.Description","[StatStaminaCost] <b>Stamina Cost</b> reduced by {0}","تقليل [StatStaminaCost] <b>تكلفة التحمل</b> بمقدار {0}"
"boons.rare.stamina.resolution.Name","Resolution","عزيمة"
"boons.rare.stamina.strengthWithin.Description","[StatStaminaRegen] <b>Stamina Regeneration</b> increased by {0}","زيادة [StatStaminaRegen] <b>تجدد التحمل</b> بمقدار {0}"
"boons.rare.stamina.strengthWithin.Name","Strength Within","قوة كامنة"
"boons.rare.utility.excessivePickupRadius.Description","<b>Pickup Radius</b> increased by {0}","زيادة <b>نطاق التقاط الغنائم</b> بمقدار {0}"
"boons.rare.utility.excessivePickupRadius.Name","Excessive Pickup Radius","نطاق التقاط فائق"
"boons.rare.utility.flatHorizon.Description","Removes all <b>Environmental Effects</b> from the Crucible","إزالة جميع <b>التأثيرات البيئية</b> من البوتقة"
"boons.rare.utility.flatHorizon.Name","Flat Horizon","أفق منبسط"
"boons.rare.utility.momentOfRespite.Description","Skip directly to the <b>Limnus</b>","الانتقال مباشرة إلى <b>الليمنوس</b>"
"boons.rare.utility.momentOfRespite.Name","Moment of Respite","لحظة راحة"
"boons.rare.utility.tamedFate.Description","Skip two Chambers ahead","تخطي حجرتين إلى الأمام"
"boons.rare.utility.tamedFate.Name","Tamed Fate","مصير مروّض"
"boons.unique.critical.assassinsBlade.Description","Guaranteed [StatCritical] <b>Critical Strike</b> against Staggered Enemies","ضربة حرجة [StatCritical] <b>مؤكدة</b> ضد الأعداء المترنحين"
"boons.unique.critical.assassinsBlade.Name","Assassin's Blade","نصل القاتل المأجور"
"boons.unique.critical.deathsTouch.Description","<b>Execute</b> non-boss enemy on <b>Critical Hit</b>","<b>إعدام</b> أي عدو غير زعيم عند تسديد <b>ضربة حرجة</b>"
"boons.unique.critical.deathsTouch.Name","Death's Touch","لمسة الموت"
"boons.unique.critical.reapersSurge.Description","[StatCritical] <b>Critical Damage</b> increased by {1} for {0} seconds on Kill","زيادة [StatCritical] <b>الضرر الحرج</b> بمقدار {1} لمدة {0} ثوانٍ عند القتل"
"boons.unique.critical.reapersSurge.Name","Reaper's Surge","اندفاع الحاصد"
"boons.unique.critical.searingStrike.Description","Deal {0} Explosion [StatFireDamage] [!sFire]Damage[/s] on <b>Critical Hit</b>","إلحاق {0} انفجار [StatFireDamage] [!sFire]ضرر[/s] عند تسديد <b>ضربة حرجة</b>"
"boons.unique.critical.searingStrike.Name","Searing Strike","ضربة حارقة"
"boons.unique.damage.berserker.Description","Disable weapons and fight with fists, <b>Damage</b> increased by {1} for {0} seconds","تعطيل الأسلحة والقتال بالقبضات، مع زيادة <b>الضرر</b> بمقدار {1} لمدة {0} ثوانٍ"
"boons.unique.damage.berserker.Name","Berserker","هائج"
"boons.unique.damage.doomBringer.Description","[StatDamage] <b>Damage</b> increases by {0} on Kill up to {1} times","زيادة [StatDamage] <b>الضرر</b> بمقدار {0} عند القتل لما يصل إلى {1} مرات"
"boons.unique.damage.doomBringer.Name","Doom Bringer","جالب الهلاك"
"boons.unique.damage.valiantHeart.Description","[StatDamage] <b>Damage</b> increased by {0} at <b>Full Health</b>","زيادة [StatDamage] <b>الضرر</b> بمقدار {0} عند <b>اكتمال الصحة</b>"
"boons.unique.damage.valiantHeart.Name","Valiant Heart","قلب شجاع"
"boons.unique.damage.woundedFury.Description","[StatDamage] <b>Damage</b> increased by {0} when <b>Health drops</b> below {1}","زيادة [StatDamage] <b>الضرر</b> بمقدار {0} عندما <b>تهبط الصحة</b> إلى ما دون {1}"
"boons.unique.damage.woundedFury.Name","Wounded Fury","غضب الجريح"
"boons.unique.elemental.cataclysm.Description","Elemental attacks <b>deal more damage</b> if the target is affected by a different element","الهجمات العنصرية <b>تلحق ضرراً أكبر</b> إذا كان الهدف متأثراً بعنصر مختلف"
"boons.unique.elemental.cataclysm.Name","Cataclysm","طوفان هائل"
"boons.unique.elemental.savageEmbrace.Description","[StatElementalDamage] <b>Elemental Damage</b> increased by {0}, but take <b>continuous Damage</b>","زيادة [StatElementalDamage] <b>الضرر العنصري</b> بمقدار {0}، ولكنك تتلقى <b>ضرراً مستمراً</b>"
"boons.unique.elemental.savageEmbrace.Name","Savage Embrace","عناق وحشي"
"boons.unique.elemental.untamedVolley.Description","Release an <b>Elemental Burst</b> dealing AoE damage when the enemy gets staggered","إطلاق <b>انفجار عنصري</b> يلحق ضرراً واسع النطاق عند ترنّح العدو"
"boons.unique.elemental.untamedVolley.Name","Untamed Volley","رشقة طليقة"
"boons.unique.elemental.wildMeridian.Description","[StatElementalDamage] <b>Elemental Damage</b> increased by {0} at <b>Low Health</b>","زيادة [StatElementalDamage] <b>الضرر العنصري</b> بمقدار {0} عند <b>انخفاض الصحة</b>"
"boons.unique.elemental.wildMeridian.Name","Wild Meridian","خط الزوال الجامح"
"boons.unique.equipment.etherealArmor.Description","[StatDamageTaken] <b>Damage Resistance</b> increased by {0} for each {1} unused <b>Equip Load</b>","زيادة [StatDamageTaken] <b>مقاومة الضرر</b> بمقدار {0} مقابل كل {1} غير مستخدمة من <b>حمولة العتاد</b>"
"boons.unique.equipment.etherealArmor.Name","Ethereal Armor","درع أثيري"
"boons.unique.equipment.indestructibleGear.Description","Make <b>all equipment indestructible</b> and immune to durability loss","جعل <b>جميع المعدات منيعة ضد التلف</b> ومحصنة ضد فقدان المتانة"
"boons.unique.equipment.indestructibleGear.Name","Indestructible Gear","عتاد لا ينكسر"
"boons.unique.equipment.riskTaker.Description","<b>Damage</b> increased by {0}, but take {1} more <b>Damage</b>","زيادة <b>الضرر</b> بمقدار {0}، ولكنك تتلقى {1} أكثر من <b>الضرر</b>"
"boons.unique.equipment.riskTaker.Name","Risk Taker","مجازف"
"boons.unique.equipment.unbreakablePoise.Description","[StatPoiseDefense] <b>Poise Defense</b> increased by {0}","زيادة [StatPoiseDefense] <b>دفاع التوازن</b> بمقدار {0}"
"boons.unique.equipment.unbreakablePoise.Name","Unbreakable Poise","توازن لا ينكسر"
"boons.unique.fire.flameTrail.Description","Leave a <b>fiery path</b> behind that <b>scorches enemies</b> who step into it","ترك <b>أثر ناري</b> خلفك <b>يحرق الأعداء</b> الذين يطؤونه"
"boons.unique.fire.flameTrail.Name","Flame Trail","درب اللهب"
"boons.unique.fire.hellfireAura.Description","Deal <b>Major</b> [StatFireDamage] [!sFire]Fire Damage[/s] around you over time","إلحاق <b>ضرر ناري</b> [StatFireDamage] [!sFire]كبير[/s] حولك بمرور الوقت"
"boons.unique.fire.hellfireAura.Name","Hellfire Aura","هالة نيران الجحيم"
"boons.unique.fire.phoenixRebirth.Description","Revive once with full <b>Health</b> upon death, dealing massive <b>Heat Damage</b> to all enemies","الإنعاش لمرة واحدة بكامل <b>الصحة</b> عند الموت، مسبباً <b>ضرراً حرارياً</b> هائلاً لجميع الأعداء"
"boons.unique.fire.phoenixRebirth.Name","Phoenix Rebirth","ولادة العنقاء"
"boons.unique.fire.pyroclasm.Description","Every attack releases a wave of fire","تطلق كل ضربة موجة من النيران"
"boons.unique.fire.pyroclasm.Name","Pyroclasm","فتات ناري"
"boons.unique.focus.arcaneReservoir.Description","[StatFocusRegen] <b>Regenerate Focus</b>","تجديد [StatFocusRegen] <b>التركيز</b>"
"boons.unique.focus.arcaneReservoir.Name","Arcane Reservoir","مخزن غامض"
"boons.unique.focus.mysticBlast.Description","Rune Attacks consume all [StatFocus] <b>Focus</b>, dealing <b>damage proportional to the Focus consumed</b>","تستهلك هجمات الرون كل [StatFocus] <b>التركيز</b>، مسببة <b>ضرراً متناسباً مع التركيز المستهلك</b>"
"boons.unique.focus.mysticBlast.Name","Mystic Blast","انفجار صوفي"
"boons.unique.focus.runicSurge.Description","[StatFocusCost] <b>Focus Cost</b> increased by {0} and [StatDamage] <b>Rune Damage</b> increased by {1}","زيادة [StatFocusCost] <b>تكلفة التركيز</b> بمقدار {0} وزيادة [StatDamage] <b>ضرر الرون</b> بمقدار {1}"
"boons.unique.focus.runicSurge.Name","Runic Surge","اندفاع روني"
"boons.unique.focus.sacralShield.Description","Each use of <b>Focus</b> creates a shield that absorbs damage equal to {0} of max focus","يولّد كل استخدام لـ <b>التركيز</b> درعاً يمتص ضرراً يعادل {0} من أقصى تركيز"
"boons.unique.focus.sacralShield.Name","Sacral Shield","درع مقدس"
"boons.unique.health.brokenPhoenix.Description","<b>Revive</b> once after being killed with {0} of your [StatHealth] <b>Health</b>","<b>الإنعاش</b> لمرة واحدة بعد الموت مع {0} من [StatHealth] <b>صحتك</b>"
"boons.unique.health.brokenPhoenix.Name","Broken Phoenix","العنقاء المحطمة"
"boons.unique.health.butchersEndurance.Description","[StatMaxHealth] <b>Max Health</b> increases by {0} on Kill up to {1} times","زيادة [StatMaxHealth] <b>الحد الأقصى للصحة</b> بمقدار {0} عند القتل لما يصل إلى {1} مرات"
"boons.unique.health.butchersEndurance.Name","Butcher’s Endurance","جلد الجزار"
"boons.unique.health.lifeblood.Description","Gain {0} [StatLifesteal] <b>Lifesteal</b>","اكتساب {0} من [StatLifesteal] <b>سرقة الحياة</b>"
"boons.unique.health.lifeblood.Name","Lifeblood","شريان الحياة"
"boons.unique.health.undyingResolve.Description","[StatHealthRegen] <b>Regenerate Health</b> and gain {0} [StatHealth] <b>Health</b> on Kill","تجديد [StatHealthRegen] <b>الصحة</b> واكتساب {0} من [StatHealth] <b>الصحة</b> عند القتل"
"boons.unique.health.undyingResolve.Name","Undying Resolve","عزم لا يموت"
"boons.unique.health.vitalTransference.Description","Swap <b>Health</b> and <b>Focus</b> Stats","تبديل إحصاءات <b>الصحة</b> و<b>التركيز</b>"
"boons.unique.health.vitalTransference.Name","Vital Transference","نقل حيوي"
"boons.unique.ice.cryomancer.Description","Deal <b>Major</b> [StatColdDamage] [!sIce]Ice Damage[/s] around you over time","إلحاق <b>ضرر جليدي</b> [StatColdDamage] [!sIce]كبير[/s] حولك بمرور الوقت"
"boons.unique.ice.cryomancer.Name","Cryomancer","ساحر الصقيع"
"boons.unique.ice.glacialArmor.Description","Gain a shield that <b>absorbs Damage and freezes attackers</b>","اكتساب درع <b>يمتص الضرر ويجمد المهاجمين</b>"
"boons.unique.ice.glacialArmor.Name","Glacial Armor","درع مثلج"
"boons.unique.ice.iceboundHeart.Description","[StatHealthRegen] <b>Health regenerates</b> while enemies are [!sIce]Frozen[/s]","تجديد [StatHealthRegen] <b>الصحة</b> طالما كان الأعداء [!sIce]مجمدين[/s]"
"boons.unique.ice.iceboundHeart.Name","Icebound Heart","قلب مقيد بالجليد"
"boons.unique.ice.wintersEmbrace.Description","[StatColdDamage] [!sIce]Freeze[/s] all enemies upon entering a chamber","[StatColdDamage] [!sIce]تجميد[/s] جميع الأعداء فور دخول الحجرة"
"boons.unique.ice.wintersEmbrace.Name","Winter's Embrace","عناق الشتاء"
"boons.unique.lightning.electricSurge.Description","Deal <b>Major</b> [StatLightningDamage] [!sLightning]Lightning Damage[/s] around you over time","إلحاق <b>ضرر برق</b> [StatLightningDamage] [!sLightning]كبير[/s] حولك بمرور الوقت"
"boons.unique.lightning.electricSurge.Name","Electric Surge","اندفاع كهربائي"
"boons.unique.lightning.lightningRod.Description","<b>Attract all Lightning Strikes</b> to yourself, reducing <b>Damage taken</b> but dealing massive <b>Area Damage</b>","<b>جذب كل صواعق البرق</b> إليك، مما يقلل <b>الضرر المتلقى</b> ولكنه يلحق <b>ضرراً واسع النطاق</b> هائلاً"
"boons.unique.lightning.lightningRod.Name","Lightning Rod","مانعة الصواعق"
"boons.unique.lightning.stormcaller.Description","<b>Summon Lightning Storms</b> to damage enemies","<b>استدعاء عواصف رعدية</b> لإلحاق الضرر بالأعداء"
"boons.unique.lightning.stormcaller.Name","Stormcaller","مستدعي العواصف"
"boons.unique.lightning.thunderlord.Description","Deal <b>Major</b> [StatLightningDamage] [!sLightning]Lightning Damage[/s] around random nearby enemy on Kill","إلحاق <b>ضرر برق</b> [StatLightningDamage] [!sLightning]كبير[/s] حول عدو قريب عشوائي عند القتل"
"boons.unique.lightning.thunderlord.Name","Thunderlord","سيد الرعد"
"boons.unique.luck.gamblersEdge.Description","Chance-based effects have <b>double the probability</b>","تمتلك التأثيرات القائمة على الحظ <b>ضعف احتمالية الحدوث</b>"
"boons.unique.luck.gamblersEdge.Name","Gambler’s Edge","أفضلية المقامر"
"boons.unique.plague.corruptedHeart.Description","Gain {0} [StatLifesteal] <b>Lifesteal</b> against [!sPlague]Infected[/s] enemies","اكتساب {0} من [StatLifesteal] <b>سرقة الحياة</b> ضد الأعداء [!sPlague]المصابين بالوباء[/s]"
"boons.unique.plague.corruptedHeart.Name","Corrupted Heart","قلب فاسد"
"boons.unique.plague.necroticTouch.Description","[!sPlague]Infect[/s] all enemies upon entering a Chamber","[!sPlague]إصابة[/s] جميع الأعداء بالوباء فور دخول الحجرة"
"boons.unique.plague.necroticTouch.Name","Necrotic Touch","لمسة الموت"
"boons.unique.plague.plagueLord.Description","Increase [StatPlagueDamage] [!sPlague]Plague Damage[/s] with each [!sPlague]Infected[/s] enemy","زيادة [StatPlagueDamage] [!sPlague]ضرر الوباء[/s] مع كل عدو [!sPlague]مصاب بالوباء[/s]"
"boons.unique.plague.plagueLord.Name","Plague Lord","سيد الوباء"
"boons.unique.punishment.infernalRetribution.Description","{1} <b>Chance</b> to deal <b>Massive</b> [StatFireDamage] [!sFire]Fire Damage[/s] on Damage Taken","<b>فرصة</b> {1} لإلحاق [StatFireDamage] [!sFire]ضرر ناري[/s] <b>هائل</b> عند تلقي الضرر"
"boons.unique.punishment.infernalRetribution.Name","Infernal Retribution","قصاص جهنمي"
"boons.unique.rush.adrenalineRush.Description","Gain <b>Invincibility</b> for the first {0} seconds in a Chamber","اكتساب <b>حصانة لا تُقهر</b> لأول {0} ثوانٍ في الحجرة"
"boons.unique.rush.adrenalineRush.Name","Adrenaline Rush","تدفق الأدرينالين"
"boons.unique.rush.manicFury.Description","[StatMovementSpeed] <b>Movement Speed</b> and [StatAttackSpeed] <b>Attack Speed</b> increased by {1} for the first {0} seconds in a Chamber","زيادة [StatMovementSpeed] <b>سرعة الحركة</b> و[StatAttackSpeed] <b>سرعة الهجوم</b> بمقدار {1} لأول {0} ثوانٍ في الحجرة"
"boons.unique.rush.manicFury.Name","Manic Fury","غضب جنوني"
"boons.unique.stamina.bloodMarathon.Description","[StatStaminaCost] <b>Dodge and Sprint Stamina Costs</b> reduced by {0}","تقليل [StatStaminaCost] <b>تكلفة التحمل للتفادي والركض السريع</b> بمقدار {0}"
"boons.unique.stamina.bloodMarathon.Name","Blood Marathon","ماراثون الدم"
"boons.unique.stamina.flushOfPanic.Description","[StatStaminaRegen] <b>Stamina Regeneration</b> increased by {0} when <b>Health</b> drops below {1}","زيادة [StatStaminaRegen] <b>تجدد التحمل</b> بمقدار {0} عندما تهبط <b>الصحة</b> إلى ما دون {1}"
"boons.unique.stamina.flushOfPanic.Name","Flush of Panic","فورة الذعر"
"boons.unique.stamina.infinitePledge.Description","[StatStaminaCost] <b>Attack Stamina Cost</b> reduced by {0}","تقليل [StatStaminaCost] <b>تكلفة التحمل للهجوم</b> بمقدار {0}"
"boons.unique.stamina.infinitePledge.Name","Infinite Pledge","عهد سرمدي"
"boons.unique.stamina.warriorsResolve.Description","[StatMaxStamina] <b>Max Stamina</b> and [StatPoiseDefense] <b>Poise Defense</b> increased by {0}","زيادة [StatMaxStamina] <b>الحد الأقصى للتحمل</b> و[StatPoiseDefense] <b>دفاع التوازن</b> بمقدار {0}"
"boons.unique.stamina.warriorsResolve.Name","Warrior's Resolve","عزم المحارب"
"boons.unique.utility.magnetize.Description","All Traces <b>immediately fly towards you</b>","جميع الآثار <b>تطير نحوك مباشرة وفوراً</b>"
"boons.unique.utility.magnetize.Name","Magnetize","مغنطة"
"boons.unique.utility.mightOfEchoes.Description","<b>Damage</b> increased by {0} for each acquired Echo","زيادة <b>الضرر</b> بمقدار {0} مقابل كل صدى مكتسب"
"boons.unique.utility.mightOfEchoes.Name","Might of Echoes","قوة الأصداء"
"boons.unique.utility.nemesis.Description","Skip to the <b>Echo Knight's Chamber</b>","الانتقال مباشرة إلى <b>حجرة فارس الصدى</b>"
"boons.unique.utility.nemesis.Name","Nemesis","الخصم اللدود"
"boons.unique.utility.weightOfEchoes.Description","<b>Weight</b> decreased by {0} for each acquired Echo","تقليل <b>الوزن</b> بمقدار {0} مقابل كل صدى مكتسب"
"boons.unique.utility.weightOfEchoes.Name","Weight of Echoes","ثقل الأصداء"
