"key","source","target"
"NPCs.sacramentGeneric.delfiniTheSkipper.interactionLine5","Anyway, think he wanted things kept, what's the word, clandestine. Lucky for him, these lips are welded shut.","على أية حال، أظنه أراد إبقاء الأمور... ما الكلمة المناسبة؟ طي الكتمان. ومن حسن حظه أن شفتيّ مطبقتان بإحكام كالفولاذ."
"NPCs.sacramentGeneric.delfiniTheSkipper.retalk","Looking to rent a skiff, stranger? My fee's cheap, and I'm always discrete. Ask anyone.","أتبحث عن استئجار قارب صغير، أيها الغريب؟ أجرتي بخسة، وأنا كتوم إلى أبعد حد. اسأل أي شخص وسترى."
"NPCs.sacramentGeneric.dossAndSeelon.afterBreach.eavesdrop1Doss","This is interference in the free market.","هذا تدخل سافر في حرية السوق."
"NPCs.sacramentGeneric.dossAndSeelon.afterBreach.eavesdrop2Doss","I'm being punished for my enterprising spirit.","أنا أُعاقَب بسبب روحي الريادية الطموحة."
"NPCs.sacramentGeneric.dossAndSeelon.afterBreach.eavesdrop3Seelon","Please just move along, sir.","أرجوك يا سيدي، تابع مسيرك فحسب."
"NPCs.sacramentGeneric.dossAndSeelon.afterBreach.interaction1Line1Seelon","Sir, you can't just buy out all the vendors and then resell at twice the price.","يا سيدي، لا يمكنك شراء بضائع كل الباعة ثم إعادة بيعها بضعف السعر."
"NPCs.sacramentGeneric.dossAndSeelon.afterBreach.interaction1Line2Doss","Why not? It's my god given right of commerce.","ولِمَ لا؟ إنه حقي في التجارة الذي وهبني إياه الإله."
"NPCs.sacramentGeneric.dossAndSeelon.afterBreach.interaction1Line3Seelon","We've barely got enough to go around without someone trying to profit off recent calamities.","بالكاد لدينا ما يكفي للجميع، ولا نحتاج لمن يتربح من المصائب الأخيرة."
"NPCs.sacramentGeneric.dossAndSeelon.afterBreach.interaction1Line4Doss","This city has become a boot on the neck of any entrepreneur!","لقد أصبحت هذه المدينة حذاءً ثقيلاً يدوس أعناق رواد الأعمال!"
"NPCs.sacramentGeneric.dossAndSeelon.afterBreach.interaction2Line1Doss","I demand an audience with your superior! I'll have you sacked!","أطالب بمقابلة قائدك الأعلى! وسأجعله يطردك من الخدمة شر طردة!"
"NPCs.sacramentGeneric.dossAndSeelon.afterBreach.interaction2Line2Seelon","Oh that would be a dream come true.","أوه، سيكون ذلك حلماً يتحقق."
"NPCs.sacramentGeneric.dossAndSeelon.afterBreach.interaction2Line3Seelon","But with the Winged Brood loosed from the Gate, Randolph isn't letting anyone go.","لكن مع انطلاق السلالة المجنحة من البوابة، لن يسمح راندولف لأي جندي بالرحيل."
"NPCs.sacramentGeneric.dossAndSeelon.afterBreach.interaction2Line4Seelon","Mother says trying times make strong men. I think she just wanted me eaten up.","تقول أمي إن الأوقات الصعبة تصنع رجالاً أقوياء؛ أظنها أرادت فقط أن تلتهم الوحوش لحمي."
"NPCs.sacramentGeneric.dossAndSeelon.afterBreach.interaction2Line5Doss","Is that so? I confess my own mother could be quite... demanding.","أحقاً ما تقول؟ أعترف بأن والدتي كانت متطلبة وقاسية للغاية أيضاً."
"NPCs.sacramentGeneric.dossAndSeelon.afterBreach.interaction2Line6Doss","Gone six years this month. A hateful, miserly woman. I miss her dreadfully.","ماتت منذ ست سنوات هذا الشهر؛ امرأة حقودة وشديدة البخل، ومع ذلك أفتقدها بشدة."
"NPCs.sacramentGeneric.dossAndSeelon.afterBreach.retalkLine1Seelon","Perhaps in these trying times your wealth could be better spent aiding those with less instead of striving for more?","ربما في هذه الأوقات العصيبة يجدر بك إنفاق ثروتك في إعانة الفقراء بدلاً من السعي لمزيد من الجشع؟"
"NPCs.sacramentGeneric.dossAndSeelon.afterBreach.retalkLine2Doss","If I wanted advice from a horse's ass, I'd strike up a conversation in the stables.","لو أردتُ نصيحة من قفا حمار، لتجاذبتُ أطراف الحديث في الإسطبلات."
"NPCs.sacramentGeneric.dossTheLandlord.AtRestaurant.eavesdrop","Of course the wine is corked...","بالطبع النبيذ فاسد وتنبعث منه رائحة الفلين..."
"NPCs.sacramentGeneric.dossTheLandlord.AtRestaurant.randomLine1","Well, you know what they say, if you want to find a good meal on Sacra, go to Phalen.","حسناً، أنت تعلم ما يقولونه؛ إن أردتَ وجبة شهية على ساكرا، فعليك السفر إلى فالن."
"NPCs.sacramentGeneric.dossTheLandlord.AtRestaurant.randomLine2","I do appreciate this establishment opening its doors again. I'll admit it makes this city feel a drop less dreary.","أقدّر حقاً إعادة هذا المطعم فتح أبوابه؛ أعترف بأنه يجعل هذه المدينة تبدو أقل كآبة ولو بقدر ذرة."
"NPCs.sacramentGeneric.dossTheLandlord.AtRestaurant.randomLine3","I suspect the chef must have a new benefactor. A financier from the capital, no doubt. Perhaps he can introduce me.","أظن أن الطاهي وجد راعياً وممولاً جديداً له؛ مستثمر من العاصمة بلا شك. لعله يستطيع تقديمي إليه."
"NPCs.sacramentGeneric.dossTheLandlord.AtRestaurant.randomLine4","What's a man got to do get served around here? I must've ordered that shepherd's pie an hour ago...!","ما الذي ينبغي للمرء فعله لينال الخدمة هنا؟ لا بد أنني طلبتُ فطيرة الراعي تلك منذ ساعة كاملة...!"
"NPCs.sacramentGeneric.dossTheLandlord.eavesdrop","Man can't make a livin' anymore.","لم يعد المرء قادراً على كسب لقمة عيشه بعد الآن."
"NPCs.sacramentGeneric.dossTheLandlord.eavesdrop2","It's a city, not a charity.","إنها مدينة وليست جمعية خيرية."
"NPCs.sacramentGeneric.dossTheLandlord.eavesdrop3","Never grateful for what they've got.","لا يعترفون بالجميل قط لما بين أيديهم."
"NPCs.sacramentGeneric.dossTheLandlord.eavesdrop4","Who says everyone deserves a roof?","من قال إن كل صعلوك يستحق سقفاً يؤويه؟"
"NPCs.sacramentGeneric.dossTheLandlord.interaction1","The more houses Maker Danos builds, the less I can charge for me own. Landlords gotta eat too, ya know!","كلما بنى الصانع دانوس مزيداً من المنازل، قلّ ما يمكنني طلبه إيجاراً لعقاراتي. على الملاك كسب قوتهم أيضاً، كما تعلم!"
"NPCs.sacramentGeneric.dossTheLandlord.interaction2","If Ellsworth had any sense, he'd sweep beggar's alley clear. Those sorry sods drag down me property value!","لو كان لدى إلسورث ذرة عقل، لطهر زقاق المتسولين وطردهم جميعاً. هؤلاء البؤساء يحطون من قيمة عقاراتي!"
"NPCs.sacramentGeneric.dossTheLandlord.interaction3","All this charity toward the Dasha gotta come from someone's pockets. Consider mine sewn shut!","كل هذه الصدقات الممنوحة للداشا لا بد أن تأتي من جيب أحد ما. واعلم أن جيوبي مخيطة وموصدة بإحكام!"
"NPCs.sacramentGeneric.dossTheLandlord.interaction4","Sendin' aid to Marin, sendin' troops to Havenport - what's next? Takin' the food right out of my mouth?","إرسال الإمدادات إلى مارين، وإرسال الجند إلى هافنبورت؛ فماذا بعد؟ انتزاع لقمة العيش من فمي مباشرة؟"
"NPCs.sacramentGeneric.durganAndMoraArguingCouple.eavesdrop","So you're a coward, then! Simple as that.","إذاً أنت جبان رعديد! بكل بساطة ووضوح."
"NPCs.sacramentGeneric.durganAndMoraArguingCouple.retalk","Do you want a brave husband or a breathing one?","أتريدين زوجاً شجاعاً مقتولاً، أم زوجاً يتنفس على قيد الحياة؟"
"NPCs.sacramentGeneric.durganAndMoraArguingCouple.talkALine1","Mora, did you even see the thing?? It had six legs! And jaws like a... like a...","مورا، هل رأيتِ ذلك الشيء أصلاً؟! كانت له ستة أرجل! وفكوك كأنها... كأنها..."
"NPCs.sacramentGeneric.durganAndMoraArguingCouple.talkALine2","Like a what? So you're scared of an insect, is what you're saying?","كأنها ماذا؟ إذاً أنت ترتعد خوفاً من حشرة، هذا ما تقوله؟"
"NPCs.sacramentGeneric.durganAndMoraArguingCouple.talkBLine1","It weren't an insect, it was taller than three men!","لم تكن حشرة! بل كانت أطول من ثلاثة رجال معاً!"
"NPCs.sacramentGeneric.durganAndMoraArguingCouple.talkBLine2","We've got no food on our shelves, Durgan! Our stocks are empty!","رفوفنا خاوية من الطعام يا دورغان! مؤننا نفدت بالكامل!"
"NPCs.sacramentGeneric.durganAndMoraArguingCouple.talkCLine1","Do you want me to die? Is that it? You want rid of your own husband??","أتريدين لي الموت؟ أهذا ما ترمين إليه؟ أتريدين الخلاص من زوجك الحبيب؟!"
"NPCs.sacramentGeneric.durganAndMoraArguingCouple.talkCLine2","I want a husband who will provide for me! Who won't piss himself stinking at the thought of stepping outside the city!","أريد زوجاً يعولني ويطرد الجوع عنا! لا زوجاً يرتعد ويبول في سراويله لمجرد التفكير في الخروج من المدينة!"
"NPCs.sacramentGeneric.durganAndMoraArguingCouple.talkDLine1","There is food at the market. There are fish in the river. We have all we need here!","ثمة طعام في السوق، وهناك سمك في النهر؛ لدينا كل ما نحتاجه هنا!"
"NPCs.sacramentGeneric.durganAndMoraArguingCouple.talkDLine2","Well, you ain't getting what you need here until you go out and bring me back a proper roast.","حسناً، لن تنال ما تحتاج إليه مني حتى تخرج وتأتيني بقطعة شواء لائقة."
"NPCs.sacramentGeneric.durganAndMoraArguingCouple.talkELine1","Oh, now darling, come on…","أوه، والآن يا حبيبتي، هونِ عليكِ..."
"NPCs.sacramentGeneric.ellisHatesMainland.afterBreach.eavesdrop1","Mainland ain't so bad.","القارة الأم ليست بالسوء الذي ظننته."
"NPCs.sacramentGeneric.ellisHatesMainland.afterBreach.eavesdrop2","Opportunities aplenty in Phalen I hear.","الفرص وافرة في فالن حسبما أسمع."
"NPCs.sacramentGeneric.ellisHatesMainland.afterBreach.eavesdrop3","Never even seen Waithe or Eversol.","لم أرَ وايث أو إيفرسول قط في حياتي."
"NPCs.sacramentGeneric.ellisHatesMainland.afterBreach.eavesdrop4","Vanguard's welcome to stay as long as they like.","الطليعة مرحب بها للمكوث طالما طاب لها المقام."
"NPCs.sacramentGeneric.ellisHatesMainland.afterBreach.randomLine1","What's the point of being part of an empire if you've only seen one corner of it?","ما الجدوى من كونك جزءاً من إمبراطورية إن لم ترَ سوى زاوية نائية منها؟"
"NPCs.sacramentGeneric.ellisHatesMainland.afterBreach.randomLine2","Perhaps I spoke too soon about the King. About our King. Maybe I should visit Phalen, pay my respects.","ربما تسرعتُ في حكمي على الملك؛ على مليكنا المفدى. لعلي أزور فالن لأقدم فروض الولاء والاحترام."
"NPCs.sacramentGeneric.ellisHatesMainland.afterBreach.randomLine3","Sacra will always live on in me. But does that mean I've got to always live on her?","ستحيا ساكرا في وجداني دوماً؛ لكن هل يعني ذلك أن عليّ البقاء فوق ترابها إلى الأبد؟"
"NPCs.sacramentGeneric.ellisHatesMainland.afterBreach.randomLine4","I'll come home to Sacra. Eventually. Once this mess has sorted itself out.","سأعود إلى موطني في ساكرا. في نهاية المطاف. بمجرد أن تنقشع هذه الفوضى العارمة."
"NPCs.sacramentGeneric.ellisHatesMainland.eavesdrop","I'll say what we're all thinking.","سأصدح بما يختلج في صدورنا جميعاً."
"NPCs.sacramentGeneric.ellisHatesMainland.eavesdrop2","Old King, new King, same boot.","ملك قديم أو ملك جديد، الحذاء ذاته يدوسنا."
"NPCs.sacramentGeneric.ellisHatesMainland.eavesdrop3","Sacra's fine on its own.","ساكرا بألف خير بمفردها."
"NPCs.sacramentGeneric.ellisHatesMainland.eavesdrop4","Hope those Bolein knights march right into the sea.","أتمنى لو يسير فرسان بولين هؤلاء مباشرة إلى البحر ويغرقون."
"NPCs.sacramentGeneric.ellisHatesMainland.interaction1","Thought you were one of them soldiers from Phalen at first. Another pair of dirty hands, to keep the King's clean.","حسبتك أحد أولئك الجنود القادمين من فالن في البداية؛ زوج آخر من الأيدي القذرة لتبقى أيدي الملك طاهرة نقية."
"NPCs.sacramentGeneric.ellisHatesMainland.interaction2","New to Sacrament, eh? Look around. You see that, there in the mud? Boot prints from Phalen. They're all over this city.","أجديد أنت في ساكرامنت؟ انظر حولك. أترى ذلك هناك في الوحل؟ إنها آثار أحذية فالن؛ تملأ أرجاء هذه المدينة بأسرها."
"NPCs.sacramentGeneric.ellisHatesMainland.interaction3","Mainland thinks if they let us govern ourselves, the whole island will pack up and leave. That's why they keep Ellsworth on a short lead.","تظن القارة الأم أنهم لو تركونا نحكم أنفسنا، لحزمت الجزيرة كلها أمتعتها ورحلت. لهذا يبقون إلسورث مقيداً بحبل قصير."
"NPCs.sacramentGeneric.ellisHatesMainland.interaction4","Everyone's too scared to say it, but Sacra and Phalen are better off apart. I love the King about as much as a wart on my eyeball.","الجميع يرتعدون خوفاً من قول الحقيقة، لكن ساكرا وفالن أفضل حالاً حين تفصل بينهما البحار. أحب الملك بقدر ما أحب ثؤلولاً نبت في مقلتي."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.afterEllsworthSpeech.eavesdrop1","One of the Governor's better speeches, I'll give him that.","خطبة من أفضل خطب الحاكم، سأعترف له بذلك."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.afterEllsworthSpeech.eavesdrop2","Rousing words, but empty all the same.","كلمات حماسية رنانة، لكنها جوفاء كالعادة."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.afterEllsworthSpeech.firstInteractLine1","Ellsworth speaks like he's one of us, like he cares about us.","يتحدث إلسورث وكأنه واحد منا، وكأنه يكترث لأمرنا حقاً."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.afterEllsworthSpeech.firstInteractLine2","But never forget, he was born royalty on the mainland. After our city is ashes, he can simply... go home.","لكن لا تنسَ أبداً؛ لقد وُلد أميراً ونبيلاً في القارة الأم. وبعد أن تستحيل مدينتنا رماداً، يمكنه ببساطة... العودة إلى دياره."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.eavesdrop1","Sacrament needs fresh blood in her veins.","تحتاج ساكرامنت إلى دماء شابة وجديدة في عروقها."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.eavesdrop2","Governor Godfrey - it just sounds... right.","الحاكم غودفري... وقع الاسم يبدو... رائعاً وصائباً."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.eavesdrop3","Lend your voice to mine.","ضموا أصواتكم إلى صوتي!"
"NPCs.sacramentGeneric.elraTheAspiringPolitician.interaction1","Do you see that? That glimmer on the horizon... You know what that is? A new dawn! That's what it is. A new dawn for Sacrament.","أترى ذلك؟ ذلك الوميض في الأفق... أتدري ما هو؟ إنه فجر جديد! هذا ما هو عليه بالتحديد. فجر جديد لساكرامنت."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.interaction2","Ask anyone on the street. This city's in the gutter. We might as well be living in the Black Trench - who can tell the difference anymore!","سل أي عابر في الشارع؛ هذه المدينة ترزح في الحضيض. بتنا كمن يسكن الخندق الأسود، فمن يقوى على التمييز بينهما بعد الآن!"
"NPCs.sacramentGeneric.elraTheAspiringPolitician.interaction3","Beset by raiders, Pestilence on the rise, outsiders buying up all our property... Sacrament's no place to live anymore.","الغزاة يحيطون بنا، والوباء في استفحال، والغرباء يشترون كل عقاراتنا... ساكرامنت لم تعد صالحة للعيش."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.interaction4","Elra P. Godfrey, that's the name to remember. I'll be Governor of Sacrament before you know it. All I need is your help to spread the word.","إلرا بي. غودفري، هذا هو الاسم الذي يجب أن تحفظه جيداً. سأكون حاكم ساكرامنت قبل أن يرتد إليك طرفك. كل ما أحتاجه هو عونك لنشر الخبر."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var1.eavesdrop1","You're not voting for me, you're voting for yourself.","أنتم لا تصوتون لي، بل تصوتون لأنفسكم."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var1.eavesdrop2","Ellsworth's had his chance! This city deserves better!","نال إلسورث فرصته! وهذه المدينة تستحق من هو أفضل منه بمراحل!"
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var1.interaction1","Ellsworth let the Risen take the old Fortress. How long until he surrenders our very homes?","سمح إلسورث للناهضين بالاستيلاء على الحصن القديم؛ فكم سيمضي قبل أن يسلّم بيوتنا ذاتها؟"
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var2.eavesdrop1","We're the crown's subjects, not its slaves.","نحن رعايا للعرش ولسنا عبيداً له."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var2.eavesdrop2","Who's even in charge here - Governor Ellsworth or the Madrigal?","من هو الآمر الناهي هنا أصلاً؛ الحاكم إلسورث أم المادريغال؟"
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var2.interaction1","Ellsworth let the Inquisition march right over his back and through our streets. ","سمح إلسورث لمحاكم التفتيش بأن تدوس ظهره وتسير في شوارعنا في خيلاء."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var3.eavesdrop1","Does Ellsworth care more about our needs or the Madrigal's wants?","أيهتم إلسورث باحتياجاتنا أم بنزوات المادريغال ورغباتها؟"
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var3.eavesdrop2","One relic poking and prodding at another...","أثر عتيق ينبش في أثر عتيق آخر..."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var3.interaction1","Why did Ellsworth scurry off to the Mountain Gate? Is he too scared to face the problems here at home?","لِمَ هرب إلسورث مسرعاً إلى بوابة الجبل؟ أهو مرعوب من مواجهة المشكلات هنا في عقر داره؟"
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var4.eavesdrop1","Ellsworth and Winnick can't even stop a bunch of ragtag raiders and thieves.","إلسورث ووينيك عاجزان حتى عن ردع شرذمة من الغزاة واللصوص الرعاع."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var4.eavesdrop2","When will Ellsworth deal with Darak once and for all?","متى سيقضي إلسورث على داراك قضاءً مبرماً ونهائياً؟"
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var4.interaction1","My sources warn of an impending attack by the Risen from above! Yet our leaders do nothing.","تحذرني مصادري من هجوم وشيك يشنه الناهضون من الأعالي! ومع ذلك لا يحرك قادتنا ساكناً."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var5.eavesdrop1","I hear Ellsworth let Odessa slip free in the night.","سمعتُ أن إلسورث أطلق سراح أوديسا لتتسلل هاربة في جنح الظلام."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var5.eavesdrop2","The Governor released his own daughter! Corruption! Inequity! ","الحاكم يطلق سراح ابنته بنفسه! يا للفساد ويا للظلم الصارخ!"
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var5.interactionLine1","A Risen rebel. An enemy to law and order. And he lets her walk right out the gates. ","متمردة من الناهضين؛ عدوة للقانون والنظام، ويتركها تسير خارج البوابات بكل بساطة!"
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var5.interactionLine2","At least now we truly know where Ellsworth's loyalties lie. And it's not with us.","على الأقل الآن صرنا نعلم يقيناً أين يكمن ولاء إلسورث؛ وهو بالتأكيد ليس معنا."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var6.eavesdrop1","What if the plague comes next for your home, your mind?","ماذا لو حلّ الوباء تالياً على بيتك، وعلى عقلك؟"
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var6.eavesdrop2","First the quarry decimated, now Marin Village nearly lost. What's next?","أولاً دُمر المحجر، والآن كادت قرية مارين أن تفنى. فماذا بعد؟"
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var6.interaction1","Elect Elra P. Godfrey! Before Ellsworth sends our fair city crumbling into the sea, or worse!","انتخبوا إلرا بي. غودفري! قبل أن يهوي إلسورث بمدينتنا الغالية لتنهار في لجة البحر، أو ما هو أفظع!"
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var7.eavesdrop1","Where is Ellsworth when we need him most?","أين إلسورث حين نكون في أمسّ الحاجة إليه؟"
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var7.eavesdrop2","We need a leader, not an empty chair!","نحن بحاجة إلى قائد حقيقي، لا إلى كرسي شاغر!"
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var7.interaction1","While Ellsworth visits the Hunter's Vale for sport and game hunting, the rest of us struggle and starve!","بينما يزور إلسورث وادي الصيادين للهو وصيد الطرائد، نتخبط بقيتنا في الجوع والمعاناة!"
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var8.eavesdrop1","I've concluded I can contribute most outside the public eye.","خلصتُ إلى أنني أستطيع تقديم أعظم نفع بعيداً عن أضواء الشهرة والعيون."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var8.eavesdrop2","I've decided to temporarily suspend my campaign!","قررتُ تعليق حملتي الانتخابية مؤقتاً!"
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var8.interactionLine1","In these turbulent times we should look for steady, unchanging leadership. ","في هذه الأوقات المضطربة، يجب أن نتطلع إلى قيادة ثابتة وراسخة لا تتزعزع."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var8.interactionLine2","Governor Ellsworth, we thank you for your service, and look forward to you surmounting these challenges.","الحاكم إلسورث، نشكرك على تفانيك في الخدمة، ونتطلع إلى تجاوزك لهذه التحديات الجسام."
"NPCs.sacramentGeneric.elraTheAspiringPolitician.var8.retalk","With the recent... events regarding the Mountain Gate, I think it's best if I spend more time with my family.","مع الأحداث... الأخيرة المتعلقة ببوابة الجبل، أرى أن من الأنسب أن أقضي مزيداً من الوقت مع عائلتي."
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.TalkALine1","I've never seen such a spectacle. She pointed a sword right at the Madrigal, can you believe it?","لم أرَ قط مشهداً كهذا في حياتي؛ صوبت سيفاً مباشرة نحو المادريغال، أتصدقين ذلك؟"
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.TalkALine2","So she's left this world at last, then?","إذاً لقد فارقت هذه الدنيا أخيراً، أليس كذلك؟"
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.TalkBLine1","Ha! If it were you or I, she surely would have. But this is the governor's daughter... She's probably taking a warm bath right now.","ها! لو كان الأمر بيدي أو بيدك، لكانت قتلتنا حتماً. لكن هذه ابنة الحاكم... يرجح أنها تستمتع بحمام دافئ الآن."
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.TalkBLine2","And you think Dorrick and me are mad for wanting to leave this place...","وتحسبين أنني ودوريك مجنونان لرغبتنا في الرحيل عن هذا المكان..."
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.TalkCLine1","Where else would we go? Havenport? Ha! I prefer to keep all ten fingers, meself.","وإلى أين نمضي سواه؟ هافنبورت؟ ها! أفضل الاحتفاظ بأصابعي العشرة سالمة، عن نفسي."
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.TalkCLine2","How can any of us trust Ellsworth? Our soldiers fall to the Risen, while his own blood blows air in their bellows!","كيف لأي منا الوثوق بإلسورث؟ جنودنا يسقطون صرعى على يد الناهضين، بينما ابنته من لحمه ودمه تنفخ في كيرهم النيران!"
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.eavesdropLine1","Where were you then? Everyone in town could hear her shouting!","أين كنتِ حينها؟ كان صراخها يتردد في البلدة بأسرها حتى سمعه الجميع!"
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.eavesdropLine2","Sear my feet, I was at the river - collecting dinner! You know Dorrick's still injured...","فلتُكوَ قدماي، كنتُ عند النهر أجمع العشاء! أنتِ تعلمين أن دوريك ما زال جريحاً..."
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.retalkLine1","Odessa may be mad, but she's no leader. She's just a lost child.","قد تكون أوديسا مجنونة، لكنها ليست بقائدة. إنها مجرد طفلة تائهة."
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.retalkLine2","Aye, on that we agree.","أجل، في هذا نتفق تماماً."
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.var1.TalkALine1","What do you mean, gone?","ماذا تعنين بأنها اختفت؟"
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.var1.TalkALine2","Word is, she's no longer inside Sacrament's walls. Could be she escaped. Could be Ellsworth let her go.","يقال إنها لم تعد داخل أسوار ساكرامنت. لعله هربت، أو لعل إلسورث أطلق سراحها بنفسه."
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.var1.TalkBLine1","That's family for you. Dorrick's cousin once chopped off two of Dorrick's toes. Still have him over for supper. ","هكذا هي العائلات دوماً؛ ابن عم دوريك قطع إصبعين من قدم دوريك ذات مرة، وما زلنا ندعوه لتناول العشاء معنا."
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.var1.TalkBLine2","Dorrick's cousin ain't setting fire to mainland ships! ","ابن عم دوريك لا يضرم النيران في سفن القارة الأم!"
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.var1.TalkCLine1","He might if he was smart enough to tell which side of a torch is up. ","لكان فعلها لو كان ذكياً بما يكفي ليميز أي طرفي المشعل يشتعل بالنار."
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.var1.TalkCLine2","That girl needs a mother, that's all I'm saying. ","تلك الفتاة بحاجة إلى أم تربيها، هذا كل ما أقوله."
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.var1.TalkDLine1","She's got one - ain't you been to the cemetery lately? ","لديها أم بالفعل؛ ألم تزوري المقبرة مؤخراً؟"
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.var1.TalkDLine2","Well Odessa might just join her if she keeps picking fights with the whole of the Atlan Empire. ","حسناً، قد تلحق بها أوديسا قريباً إن واصلت افتعال المعارك مع إمبراطورية أتلان بأسرها."
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.var1.eavesdropLine1","Don't tell me, I missed it again?! ","لا تخبريني أنني فوتُّ الحدث مجدداً؟!"
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.var1.eavesdropLine2","Not much to miss - I heard she's gone.","ليس هناك ما يستحق التفويت؛ سمعتُ أنها رحلت."
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.var1.retalkLine1","If I ever get locked up, will you spring me? ","إن سُجنتُ يوماً، فهل ستهربينني؟"
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.var1.retalkLine2","Ha, if you're ever in a cage, you know i'll be in the one beside you. ","ها، إن دخلتِ قفصاً يوماً، فاعلمي أنني سأكون في القفص المجاور لكِ فوراً."
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.var2.RandomInteraction1Line1","We oughta do this more often, you know. Let Dorrick and Warren fend for themselves, while we dine like ladies!","ينبغي لنا تكرار هذا كثيراً، كما تعلمين؛ نترك دوريك ووارن يدبران أمرهما بمفردهما، بينما نتناول العشاء كسيدات راقيات!"
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.var2.RandomInteraction1Line2","Sure, sounds grand, if either one of us were made of silver.","يبدو الأمر رائعاً، لو كان لأي منا جيب عامر بالفضة."
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.var2.RandomInteraction2Line1","Mighty kind of old Gordon to give us a discount on the soup! He's all right, that one.","كرم بالغ من غوردون العجوز أن يمنحنا خصماً على الحساء! إنه رجل طيب حقاً."
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.var2.RandomInteraction2Line2","Shhh, we musn't talk too loudly, he told us Caroline would scold him if word gets out!","صه، يجب ألا نتحدث بصوت عالٍ؛ أخبرنا أن كارولاين ستوبخه بشدة إن ذاع الخبر!"
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.var2.RandomInteraction3Line1","Say, have you seen that new one wandering about? The one everyone's gossiping after?","قولي لي، هل رأيتِ ذلك الوجه الجديد الذي يجوب الأنحاء؟ ذلك الذي يتناقل الجميع أخباره في همساتهم؟"
"NPCs.sacramentGeneric.evelynAndYupitaGossipingWomen.var2.RandomInteraction3Line2","Yeeeeahhh, some kinda mystical holy warrior, they say! Imagine that! ...No, I haven't seen 'em.","أجللل، يقولون إنه نوع من المحاربين المقدسين الأسطوريين! تخيلي ذلك! ...كلا، لم أره في الحقيقة."
